rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
1002,,rt_thecrossant_black2,703663,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,703764,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,707267,,,,black_plus_sign,,,null,object_07a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,708271,,,,blue,,,null,object_07a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,708773,,,,blue,,,null,object_07a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,,
852.1000001430511,,rt_thecrossant_black2,709771,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,709873,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,713374,,,,black_plus_sign,,,null,object_02c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,714318,,,,blue,,,null,object_02c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,714819,,,,blue,,,null,object_02c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,,
1252.2999999523163,,rt_thecrossant_black2,715878,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,715980,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,719482,,,,black_plus_sign,,,null,object_12a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,720444,,,,blue,,,null,object_12a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,720946,,,,blue,,,null,object_12a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
1247.5,,rt_thecrossant_black2,721988,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,722091,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,725592,,,,black_plus_sign,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,726327,,,,blue,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,726842,,,,blue,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,,
1193.7999999523163,,rt_thecrossant_black2,728110,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,728212,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,731714,,,,black_plus_sign,,,null,object_02a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,732288,,,,blue,,,null,object_02a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,732790,,,,blue,,,null,object_02a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,,
995.5999999046326,,rt_thecrossant_black2,734219,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,734320,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,737822,,,,black_plus_sign,,,null,object_15c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,738448,,,,green,,,null,object_15c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,738949,,,,green,,,null,object_15c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
1051.2999999523163,,rt_thecrossant_black2,740328,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,740429,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,743931,,,,black_plus_sign,,,null,object_09b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,745032,,,,blue,,,null,object_09b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,745533,,,,blue,,,null,object_09b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,,
855,,rt_thecrossant_black2,746434,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,746535,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,750037,,,,black_plus_sign,,,null,object_01b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,750805,,,,green,,,null,object_01b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,751316,,,,green,,,null,object_01b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
1596.3999998569489,,rt_thecrossant_black2,752551,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,752652,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,756154,,,,black_plus_sign,,,null,object_07b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,756640,,,,blue,,,null,object_07b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,757142,,,,blue,,,null,object_07b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,758667,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,758773,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,762275,,,,black_plus_sign,,,null,object_07c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,762883,,,,blue,,,null,object_07c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,763385,,,,blue,,,null,object_07c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,,
695.5,,rt_thecrossant_black2,764781,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,764882,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,768383,,,,black_plus_sign,,,null,object_14a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,769470,,,,green,,,null,object_14a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,769971,,,,green,,,null,object_14a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
990.7999999523163,,rt_thecrossant_black2,770888,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,770990,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,774492,,,,black_plus_sign,,,null,object_05c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,775341,,,,green,,,null,object_05c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,775843,,,,green,,,null,object_05c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,,
1478.2999999523163,,rt_thecrossant_black2,776998,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,777099,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,777202,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
2333.399999856949,,intro_0,779537,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
3151,,directmemory_phase2,782688,,,,object_05b.png,,,50,,,1,,object_02c.png,object_05c.png,object_02a.png,object_05c.png,,0.2903225806451613,,1,,,,,,,,,,,,
1830.8999998569489,,directmemory_phase2,784521,,,,object_13a.png,,,50,,,1,,object_11c.png,object_15b.png,object_04c.png,object_15b.png,,0.3125,,1,,,,,,,,,,,,
1383,,directmemory_phase2,785905,,,,object_12a.png,,,51,,,0,,object_11b.png,object_02a.png,object_01b.png,object_11b.png,,0.30303030303030304,,0,,,,,,,,,,,,
1582.6999998092651,,directmemory_phase2,787489,,,,object_14a.png,,,49,,,1,,object_05c.png,object_09a.png,object_10a.png,object_05c.png,,0.3235294117647059,,1,,,,,,,,,,,,
1886.9000000953674,,directmemory_phase2,789377,,,,object_12b.png,,,51,,,0,,object_10c.png,object_04c.png,object_05a.png,object_04c.png,,0.3142857142857143,,0,,,,,,,,,,,,
1750.6000001430511,,directmemory_phase2,791129,,,,object_02b.png,,,49,,,0,,object_09b.png,object_06a.png,object_14b.png,object_06a.png,,0.3055555555555556,,0,,,,,,,,,,,,
1462.7999999523163,,directmemory_phase2,792593,,,,object_01b.png,,,50,,,1,,object_01c.png,object_04a.png,object_02a.png,object_04a.png,,0.32432432432432434,,1,,,,,,,,,,,,
1518.7999999523163,,directmemory_phase2,794113,,,,object_02c.png,,,51,,,0,,object_07a.png,object_09a.png,object_07b.png,object_09a.png,,0.3157894736842105,,0,,,,,,,,,,,,
2630.5,,directmemory_phase2,796744,,,,object_09c.png,,,49,,,0,,object_15b.png,object_01b.png,object_02b.png,object_02b.png,,0.3076923076923077,,0,,,,,,,,,,,,
1311.0999999046326,,directmemory_phase2,798057,,,,object_08b.png,,,50,,,1,,object_12a.png,object_07b.png,object_04c.png,object_07b.png,,0.325,,1,,,,,,,,,,,,
1390.5,,directmemory_phase2,799449,,,,object_08c.png,,,49,,,1,,object_09b.png,object_11b.png,object_06a.png,object_09b.png,,0.34146341463414637,,1,,,,,,,,,,,,
1430.7000000476837,,directmemory_phase2,800881,,,,object_13c.png,,,51,,,1,,object_05a.png,object_01b.png,object_01a.png,object_01a.png,,0.35714285714285715,,1,,,,,,,,,,,,
1430.7999999523163,,directmemory_phase2,802313,,,,object_01c.png,,,50,,,0,,object_07c.png,object_01a.png,object_11c.png,object_07c.png,,0.3488372093023256,,0,,,,,,,,,,,,
1270.6999998092651,,directmemory_phase2,803585,,,,object_15a.png,,,51,,,1,,object_15b.png,object_13b.png,object_01a.png,object_01a.png,,0.36363636363636365,,1,,,,,,,,,,,,
1351,,directmemory_phase2,804937,,,,object_10b.png,,,50,,,0,,object_07b.png,object_07c.png,object_08c.png,object_07b.png,,0.35555555555555557,,0,,,,,,,,,,,,
1366.7999999523163,,directmemory_phase2,806305,,,,object_03b.png,,,49,,,0,,object_04a.png,object_07a.png,object_02a.png,object_02a.png,,0.34782608695652173,,0,,,,,,,,,,,,
1310.7999999523163,,directmemory_phase2,807617,,,,object_05a.png,,,49,,,0,,object_07c.png,object_14c.png,object_14b.png,object_14c.png,,0.3404255319148936,,0,,,,,,,,,,,,
2086.7000000476837,,directmemory_phase2,809705,,,,object_06b.png,,,49,,,0,,object_02b.png,object_14b.png,object_10b.png,object_14b.png,,0.3333333333333333,,0,,,,,,,,,,,,
1854.6999998092651,,directmemory_phase2,811561,,,,object_04b.png,,,50,,,0,,object_09a.png,object_13a.png,object_06b.png,object_06b.png,,0.32653061224489793,,0,,,,,,,,,,,,
1534.6999998092651,,directmemory_phase2,813097,,,,object_07a.png,,,51,,,0,,object_08b.png,object_05a.png,object_09b.png,object_05a.png,,0.32,,0,,,,,,,,,,,,
1662.5999999046326,,directmemory_phase2,814761,,,,object_09a.png,,,49,,,0,,object_07c.png,object_03c.png,object_08c.png,object_03c.png,,0.3137254901960784,,0,,,,,,,,,,,,
2670.7999999523163,,directmemory_phase2,817433,,,,object_13b.png,,,50,,,0,,object_11b.png,object_01a.png,object_14c.png,object_11b.png,,0.3076923076923077,,0,,,,,,,,,,,,
2078.5999999046326,,directmemory_phase2,819513,,,,object_06c.png,,,50,,,0,,object_15c.png,object_01a.png,object_12c.png,object_12c.png,,0.3018867924528302,,0,,,,,,,,,,,,
1471,,directmemory_phase2,820985,,,,object_02a.png,,,51,,,0,,object_10c.png,object_12b.png,object_04a.png,object_10c.png,,0.2962962962962963,,0,,,,,,,,,,,,
1878.5,,directmemory_phase2,822865,,,,object_15b.png,,,51,,,1,,object_13b.png,object_05a.png,object_08a.png,object_08a.png,,0.3090909090909091,,1,,,,,,,,,,,,
1470.7999999523163,,directmemory_phase2,824337,,,,object_11c.png,,,49,,,0,,object_07c.png,object_11a.png,object_04c.png,object_04c.png,,0.30357142857142855,,0,,,,,,,,,,,,
2550.5,,directmemory_phase2,826889,,,,object_04a.png,,,51,,,0,,object_15b.png,object_15c.png,object_14c.png,object_15c.png,,0.2982456140350877,,0,,,,,,,,,,,,
1286.6999998092651,,directmemory_phase2,828177,,,,object_11a.png,,,49,,,0,,object_09b.png,object_01c.png,object_06c.png,object_06c.png,,0.29310344827586204,,0,,,,,,,,,,,,
3438.800000190735,,directmemory_phase2,831617,,,,object_07c.png,,,49,,,1,,object_10a.png,object_12c.png,object_06c.png,object_10a.png,,0.3050847457627119,,1,,,,,,,,,,,,
1718.2000000476837,,directmemory_phase2,833337,,,,object_03a.png,,,50,,,0,,object_09b.png,object_04a.png,object_08b.png,object_09b.png,,0.3,,0,,,,,,,,,,,,
null,,thebreak,833441,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
1823.0999999046326,,intro_0,835265,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,838767,,,,black_plus_sign,,,null,object_06a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,839460,,,,green,,,null,object_06a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,839961,,,,green,,,null,object_06a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,,
901.2000000476837,,rt_thecrossant_black3,841273,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,841374,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,844877,,,,black_plus_sign,,,null,object_05b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,845321,,,,green,,,null,object_05b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,845823,,,,green,,,null,object_05b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
911.2000000476837,,rt_thecrossant_black3,847383,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,847485,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,850990,,,,black_plus_sign,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,851814,,,,green,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,852316,,,,green,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,,
672.2999999523163,,rt_thecrossant_black3,853504,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,853616,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,857118,,,,black_plus_sign,,,null,object_09a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,857655,,,,blue,,,null,object_09a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,858157,,,,blue,,,null,object_09a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,,
1029.4000000953674,,rt_thecrossant_black3,859623,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,859726,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,863228,,,,black_plus_sign,,,null,object_09b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,864122,,,,green,,,null,object_09b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,864623,,,,green,,,null,object_09b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,,
900.0999999046326,,rt_thecrossant_black3,865732,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,865833,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,869336,,,,black_plus_sign,,,null,object_15b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,869738,,,,blue,,,null,object_15b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,870240,,,,blue,,,null,object_15b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
1207.9000000953674,,rt_thecrossant_black3,871842,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,871943,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,875445,,,,black_plus_sign,,,null,object_02b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,876133,,,,blue,,,null,object_02b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,876634,,,,blue,,,null,object_02b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,,
1130.5,,rt_thecrossant_black3,877950,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,878052,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,881565,,,,black_plus_sign,,,null,object_12c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,882157,,,,green,,,null,object_12c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,882668,,,,green,,,null,object_12c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
1061.7999999523163,,rt_thecrossant_black3,884078,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,884180,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,887682,,,,black_plus_sign,,,null,object_06b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,888696,,,,green,,,null,object_06b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,889198,,,,green,,,null,object_06b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,,
988.7999999523163,,rt_thecrossant_black3,890195,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,890296,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,893798,,,,black_plus_sign,,,null,object_04c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,894807,,,,blue,,,null,object_04c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,895308,,,,blue,,,null,object_04c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,,
1275.6000001430511,,rt_thecrossant_black3,896304,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,896406,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,899907,,,,black_plus_sign,,,null,object_07c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,900451,,,,blue,,,null,object_07c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,900952,,,,blue,,,null,object_07c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,,
1362.9000000953674,,rt_thecrossant_black3,902413,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,902515,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,906018,,,,black_plus_sign,,,null,object_03a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,906875,,,,green,,,null,object_03a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,907376,,,,green,,,null,object_03a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
873.2000000476837,,rt_thecrossant_black3,908528,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,908630,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,912132,,,,black_plus_sign,,,null,object_12a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,912954,,,,blue,,,null,object_12a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,913455,,,,blue,,,null,object_12a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
1187.2999999523163,,rt_thecrossant_black3,914638,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,914739,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,918242,,,,black_plus_sign,,,null,object_14b.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,919203,,,,green,,,null,object_14b.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,919704,,,,green,,,null,object_14b.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,,
1191.7000000476837,,rt_thecrossant_black3,920747,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,920849,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,924350,,,,black_plus_sign,,,null,object_11b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,924760,,,,green,,,null,object_11b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,925260,,,,green,,,null,object_11b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,,
1334.5,,rt_thecrossant_black3,926854,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,926956,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,930464,,,,black_plus_sign,,,null,object_14a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,931225,,,,green,,,null,object_14a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,931727,,,,green,,,null,object_14a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
668.3999998569489,,rt_thecrossant_black3,932970,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,933071,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,936573,,,,black_plus_sign,,,null,object_03b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,937508,,,,green,,,null,object_03b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,938009,,,,green,,,null,object_03b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,,
1057.7999999523163,,rt_thecrossant_black3,939078,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,939180,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,942681,,,,black_plus_sign,,,null,object_08b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,943765,,,,green,,,null,object_08b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,944266,,,,green,,,null,object_08b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,,
1079.2000000476837,,rt_thecrossant_black3,945185,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,945285,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,948788,,,,black_plus_sign,,,null,object_13a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,949575,,,,green,,,null,object_13a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,950077,,,,green,,,null,object_13a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,,
1369.6999998092651,,rt_thecrossant_black3,951293,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,951396,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,954897,,,,black_plus_sign,,,null,object_01a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,955458,,,,green,,,null,object_01a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,955961,,,,green,,,null,object_01a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,,
956.2999999523163,,rt_thecrossant_black3,957403,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,957505,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,961013,,,,black_plus_sign,,,null,object_11a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,961770,,,,green,,,null,object_11a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
486.19999980926514,,rt_plussign_withcolor3,962271,,,,green,,,50,object_11a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,963519,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,963621,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,967122,,,,black_plus_sign,,,null,object_15a.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,967924,,,,green,,,null,object_15a.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,968426,,,,green,,,null,object_15a.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
885,,rt_thecrossant_black3,969627,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,969729,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,973246,,,,black_plus_sign,,,null,object_07b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,974063,,,,blue,,,null,object_07b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,,
