rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,color_black2,1295323,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1298825,,,,black_plus_sign,,,null,object_05c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1299306,,,,blue,,,null,object_05c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
432.6000000005588,,rt_plussign_withcolor2,1299823,,,,blue,,,49,object_05c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1301355,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1301457,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1304973,,,,black_plus_sign,,,null,object_03c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1305545,,,,blue,,,null,object_03c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1306047,,,,blue,,,null,object_03c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
592.3000000007451,,rt_thecrossant_black2,1307490,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1307607,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1311114,,,,black_plus_sign,,,null,object_05b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1312150,,,,green,,,null,object_05b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1312660,,,,green,,,null,object_05b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
683.4000000003725,,rt_thecrossant_black2,1313645,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1313757,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1317265,,,,black_plus_sign,,,null,object_01c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1318164,,,,green,,,null,object_01c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
391.40000000037253,,rt_plussign_withcolor2,1318671,,,,green,,,50,object_01c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1319793,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1319908,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1323410,,,,black_plus_sign,,,null,object_09a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1323995,,,,blue,,,null,object_09a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1324501,,,,blue,,,null,object_09a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
1064.9000000003725,,rt_thecrossant_black2,1325942,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1326055,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1329567,,,,black_plus_sign,,,null,object_13b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1330074,,,,green,,,null,object_13b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1330590,,,,green,,,null,object_13b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
889.4000000003725,,rt_thecrossant_black2,1332105,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1332208,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1335717,,,,black_plus_sign,,,null,object_05a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1336217,,,,green,,,null,object_05a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1336724,,,,green,,,null,object_05a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
771.5,,rt_thecrossant_black2,1338243,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1338358,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1341866,,,,black_plus_sign,,,null,object_14b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1342673,,,,green,,,null,object_14b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1343188,,,,green,,,null,object_14b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
858.9000000003725,,rt_thecrossant_black2,1344395,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1344508,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1348014,,,,black_plus_sign,,,null,object_10b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1348851,,,,blue,,,null,object_10b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1349352,,,,blue,,,null,object_10b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
1405.7999999998137,,rt_thecrossant_black2,1350521,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1350625,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1354141,,,,black_plus_sign,,,null,object_14a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1354977,,,,blue,,,null,object_14a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1355486,,,,blue,,,null,object_14a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
1219.5,,rt_thecrossant_black2,1356655,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1356758,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1360272,,,,black_plus_sign,,,null,object_03b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1360830,,,,green,,,null,object_03b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
492.29999999981374,,rt_plussign_withcolor2,1361332,,,,green,,,50,object_03b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1362801,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1362909,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1366413,,,,black_plus_sign,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1366879,,,,blue,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1367390,,,,blue,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
704.0999999996275,,rt_thecrossant_black2,1368938,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1369042,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1369158,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
2132.5,,intro_0,1371291,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
2567.2999999998137,,directmemory_phase2,1373859,,,,object_11c.png,,,51,,,0,,object_08a.png,object_09c.png,object_07a.png,object_09c.png,,0.3225806451612903,,0,,,,,,,,,,,
2182.9000000003725,,directmemory_phase2,1376043,,,,object_03b.png,,,50,,,0,,object_05a.png,object_11b.png,object_12a.png,object_05a.png,,0.3125,,0,,,,,,,,,,,
3431.5999999996275,,directmemory_phase2,1379476,,,,object_01b.png,,,49,,,0,,object_07a.png,object_03a.png,object_10c.png,object_03a.png,,0.30303030303030304,,0,,,,,,,,,,,
3150.0999999996275,,directmemory_phase2,1382627,,,,object_12b.png,,,51,,,0,,object_10c.png,object_01c.png,object_06c.png,object_01c.png,,0.29411764705882354,,0,,,,,,,,,,,
1902.7999999998137,,directmemory_phase2,1384531,,,,object_01a.png,,,51,,,0,,object_07c.png,object_11b.png,object_04b.png,object_07c.png,,0.2857142857142857,,0,,,,,,,,,,,
2526.7999999998137,,directmemory_phase2,1387059,,,,object_04c.png,,,50,,,0,,object_15a.png,object_04a.png,object_05a.png,object_15a.png,,0.2777777777777778,,0,,,,,,,,,,,
2775.5,,directmemory_phase2,1389836,,,,object_09a.png,,,50,,,1,,object_15c.png,object_11a.png,object_04a.png,object_11a.png,,0.2972972972972973,,1,,,,,,,,,,,
3078,,directmemory_phase2,1392915,,,,object_10c.png,,,51,,,0,,object_09b.png,object_05a.png,object_07a.png,object_05a.png,,0.2894736842105263,,0,,,,,,,,,,,
4286.9000000003725,,directmemory_phase2,1397203,,,,object_13b.png,,,51,,,0,,object_09c.png,object_01c.png,object_07b.png,object_09c.png,,0.28205128205128205,,0,,,,,,,,,,,
4223.4000000003725,,directmemory_phase2,1401428,,,,object_13c.png,,,50,,,0,,object_02c.png,object_04b.png,object_07a.png,object_07a.png,,0.275,,0,,,,,,,,,,,
4350.200000000186,,directmemory_phase2,1405780,,,,object_02b.png,,,50,,,1,,object_12a.png,object_06c.png,object_02c.png,object_06c.png,,0.2926829268292683,,1,,,,,,,,,,,
1790.5999999996275,,directmemory_phase2,1407571,,,,object_12c.png,,,51,,,0,,object_14b.png,object_10b.png,object_13b.png,object_14b.png,,0.2857142857142857,,0,,,,,,,,,,,
3014.800000000745,,directmemory_phase2,1410587,,,,object_05c.png,,,51,,,0,,object_14b.png,object_10b.png,object_08c.png,object_14b.png,,0.27906976744186046,,0,,,,,,,,,,,
5519.199999999255,,directmemory_phase2,1416108,,,,object_12a.png,,,50,,,1,,object_14a.png,object_10b.png,object_11b.png,object_10b.png,,0.29545454545454547,,1,,,,,,,,,,,
4126,,directmemory_phase2,1420235,,,,object_10a.png,,,50,,,0,,object_04b.png,object_07b.png,object_05a.png,object_04b.png,,0.28888888888888886,,0,,,,,,,,,,,
2246.800000000745,,directmemory_phase2,1422483,,,,object_06a.png,,,51,,,1,,object_06c.png,object_08b.png,object_07c.png,object_07c.png,,0.30434782608695654,,1,,,,,,,,,,,
5967.5,,directmemory_phase2,1428452,,,,object_15b.png,,,49,,,0,,object_05a.png,object_14a.png,object_01b.png,object_01b.png,,0.2978723404255319,,0,,,,,,,,,,,
3501.899999999441,,directmemory_phase2,1431955,,,,object_05b.png,,,51,,,0,,object_04c.png,object_09a.png,object_02a.png,object_04c.png,,0.2916666666666667,,0,,,,,,,,,,,
5894.9000000003725,,directmemory_phase2,1437852,,,,object_15c.png,,,50,,,0,,object_09b.png,object_07b.png,object_11b.png,object_09b.png,,0.2857142857142857,,0,,,,,,,,,,,
1735.3999999994412,,directmemory_phase2,1439588,,,,object_10b.png,,,49,,,0,,object_11b.png,object_04a.png,object_13b.png,object_04a.png,,0.28,,0,,,,,,,,,,,
1902,,directmemory_phase2,1441491,,,,object_08a.png,,,49,,,0,,object_05c.png,object_11b.png,object_10b.png,object_11b.png,,0.27450980392156865,,0,,,,,,,,,,,
2174.9000000003725,,directmemory_phase2,1443668,,,,object_06b.png,,,51,,,1,,object_05a.png,object_08a.png,object_10a.png,object_10a.png,,0.28846153846153844,,1,,,,,,,,,,,
3454.600000000559,,directmemory_phase2,1447123,,,,object_03c.png,,,51,,,0,,object_02c.png,object_14b.png,object_12b.png,object_02c.png,,0.2830188679245283,,0,,,,,,,,,,,
1910.7999999998137,,directmemory_phase2,1449036,,,,object_11b.png,,,50,,,1,,object_07a.png,object_07b.png,object_03c.png,object_07b.png,,0.2962962962962963,,1,,,,,,,,,,,
4015.4000000003725,,directmemory_phase2,1453052,,,,object_02a.png,,,49,,,0,,object_02b.png,object_07a.png,object_01c.png,object_07a.png,,0.2909090909090909,,0,,,,,,,,,,,
4982,,directmemory_phase2,1458036,,,,object_08b.png,,,50,,,1,,object_06b.png,object_09a.png,object_14b.png,object_09a.png,,0.30357142857142855,,1,,,,,,,,,,,
1822.7999999998137,,directmemory_phase2,1459860,,,,object_14c.png,,,49,,,1,,object_01c.png,object_05a.png,object_06a.png,object_01c.png,,0.3157894736842105,,1,,,,,,,,,,,
4759.4000000003725,,directmemory_phase2,1464620,,,,object_08c.png,,,49,,,0,,object_01b.png,object_06a.png,object_15c.png,object_15c.png,,0.3103448275862069,,0,,,,,,,,,,,
3814.0999999996275,,directmemory_phase2,1468436,,,,object_13a.png,,,49,,,1,,object_06c.png,object_07c.png,object_12b.png,object_06c.png,,0.3220338983050847,,1,,,,,,,,,,,
14423.5,,directmemory_phase2,1482860,,,,object_14a.png,,,49,,,1,,object_02c.png,object_05a.png,object_08b.png,object_02c.png,,0.3333333333333333,,1,,,,,,,,,,,
null,,thebreak,1482963,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
88625,,intro_0,1571589,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1575090,,,,black_plus_sign,,,null,object_13c.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1575712,,,,blue,,,null,object_13c.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1576222,,,,blue,,,null,object_13c.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
935.8999999994412,,rt_thecrossant_black3,1577628,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1577733,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1581235,,,,black_plus_sign,,,null,object_05b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1581907,,,,blue,,,null,object_05b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1582412,,,,blue,,,null,object_05b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
714.5999999996275,,rt_thecrossant_black3,1583744,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1583849,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1587364,,,,black_plus_sign,,,null,object_15a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1587789,,,,green,,,null,object_15a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
493.59999999962747,,rt_plussign_withcolor3,1588290,,,,green,,,50,object_15a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1589890,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1590000,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1593506,,,,black_plus_sign,,,null,object_09a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1594197,,,,blue,,,null,object_09a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
431.29999999981374,,rt_plussign_withcolor3,1594700,,,,blue,,,50,object_09a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1596035,,,,black_plus_sign,,,49,,,0,,,,,,,0.75,,,,,,,,,,,,,
null,,warning_page,1601040,,,,warning,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black3,1601150,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1604652,,,,black_plus_sign,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1605416,,,,green,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
468.29999999981374,,rt_plussign_withcolor3,1605919,,,,green,,,50,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1607180,,,,black_plus_sign,,,50,,,1,,,,,,,0.8,,,,,,,,,,,,,
null,,color_black3,1607283,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1610794,,,,black_plus_sign,,,null,object_01c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1611487,,,,blue,,,null,object_01c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
388.5,,rt_plussign_withcolor3,1611998,,,,blue,,,49,object_01c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1613330,,,,black_plus_sign,,,49,,,1,,,,,,,0.8333333333333334,,,,,,,,,,,,,
null,,color_black3,1613434,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1616950,,,,black_plus_sign,,,null,object_03b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1617431,,,,green,,,null,object_03b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1617935,,,,green,,,null,object_03b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
877.1000000005588,,rt_thecrossant_black3,1619466,,,,black_plus_sign,,,50,,,1,,,,,,,0.8571428571428571,,,,,,,,,,,,,
null,,color_black3,1619568,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1623082,,,,black_plus_sign,,,null,object_09c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1623959,,,,blue,,,null,object_09c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
436.5,,rt_plussign_withcolor3,1624467,,,,blue,,,49,object_09c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1625617,,,,black_plus_sign,,,49,,,1,,,,,,,0.875,,,,,,,,,,,,,
null,,color_black3,1625719,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1629235,,,,black_plus_sign,,,null,object_02a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1630333,,,,blue,,,null,object_02a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1630840,,,,blue,,,null,object_02a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
1121.9000000003725,,rt_thecrossant_black3,1631748,,,,black_plus_sign,,,49,,,1,,,,,,,0.8888888888888888,,,,,,,,,,,,,
null,,color_black3,1631850,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1635363,,,,black_plus_sign,,,null,object_10c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1636253,,,,green,,,null,object_10c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1636761,,,,green,,,null,object_10c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
1295.2999999998137,,rt_thecrossant_black3,1637881,,,,black_plus_sign,,,50,,,1,,,,,,,0.9,,,,,,,,,,,,,
null,,color_black3,1637984,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1641493,,,,black_plus_sign,,,null,object_12a.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1642335,,,,blue,,,null,object_12a.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1642847,,,,blue,,,null,object_12a.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
1016.7000000001863,,rt_thecrossant_black3,1644028,,,,black_plus_sign,,,49,,,1,,,,,,,0.9090909090909091,,,,,,,,,,,,,
null,,color_black3,1644136,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1647639,,,,black_plus_sign,,,null,object_15c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1648342,,,,blue,,,null,object_15c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1648847,,,,blue,,,null,object_15c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
1060.5,,rt_thecrossant_black3,1650163,,,,black_plus_sign,,,49,,,1,,,,,,,0.9166666666666666,,,,,,,,,,,,,
null,,color_black3,1650268,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1653776,,,,black_plus_sign,,,null,object_02c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1654533,,,,blue,,,null,object_02c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1655047,,,,blue,,,null,object_02c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
919.0999999996275,,rt_thecrossant_black3,1656308,,,,black_plus_sign,,,49,,,1,,,,,,,0.9230769230769231,,,,,,,,,,,,,
null,,color_black3,1656418,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1659921,,,,black_plus_sign,,,null,object_04a.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1660523,,,,blue,,,null,object_04a.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1661030,,,,blue,,,null,object_04a.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
1056.1000000005588,,rt_thecrossant_black3,1662439,,,,black_plus_sign,,,49,,,1,,,,,,,0.9285714285714286,,,,,,,,,,,,,
null,,color_black3,1662552,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1666067,,,,black_plus_sign,,,null,object_11c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1666959,,,,blue,,,null,object_11c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1667462,,,,blue,,,null,object_11c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
788.5,,rt_thecrossant_black3,1668580,,,,black_plus_sign,,,49,,,1,,,,,,,0.9333333333333333,,,,,,,,,,,,,
null,,color_black3,1668686,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1672191,,,,black_plus_sign,,,null,object_14c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1672815,,,,green,,,null,object_14c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1673327,,,,green,,,null,object_14c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
1036,,rt_thecrossant_black3,1674733,,,,black_plus_sign,,,50,,,1,,,,,,,0.9375,,,,,,,,,,,,,
null,,color_black3,1674835,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1678347,,,,black_plus_sign,,,null,object_07c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1679351,,,,green,,,null,object_07c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1679866,,,,green,,,null,object_07c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
719.0999999996275,,rt_thecrossant_black3,1680876,,,,black_plus_sign,,,50,,,1,,,,,,,0.9411764705882353,,,,,,,,,,,,,
null,,color_black3,1680986,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1684503,,,,black_plus_sign,,,null,object_12c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1684932,,,,blue,,,null,object_12c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1685444,,,,blue,,,null,object_12c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
1179.6000000005588,,rt_thecrossant_black3,1687030,,,,black_plus_sign,,,49,,,1,,,,,,,0.9444444444444444,,,,,,,,,,,,,
null,,color_black3,1687137,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1690639,,,,black_plus_sign,,,null,object_10a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1691104,,,,green,,,null,object_10a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1691610,,,,green,,,null,object_10a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
525.7000000001863,,rt_thecrossant_black3,1693162,,,,black_plus_sign,,,50,,,1,,,,,,,0.9473684210526315,,,,,,,,,,,,,
null,,color_black3,1693269,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1696785,,,,black_plus_sign,,,null,object_15b.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1697426,,,,green,,,null,object_15b.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1697936,,,,green,,,null,object_15b.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
664.7999999998137,,rt_thecrossant_black3,1699312,,,,black_plus_sign,,,50,,,1,,,,,,,0.95,,,,,,,,,,,,,
null,,color_black3,1699419,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1702925,,,,black_plus_sign,,,null,object_03a.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1703876,,,,blue,,,null,object_03a.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1704379,,,,blue,,,null,object_03a.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
824.5,,rt_thecrossant_black3,1705445,,,,black_plus_sign,,,49,,,1,,,,,,,0.9523809523809523,,,,,,,,,,,,,
null,,color_black3,1705553,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1709069,,,,black_plus_sign,,,null,object_11a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1709712,,,,green,,,null,object_11a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1710213,,,,green,,,null,object_11a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
1279.300000000745,,rt_thecrossant_black3,1711599,,,,black_plus_sign,,,50,,,1,,,,,,,0.9545454545454546,,,,,,,,,,,,,
null,,color_black3,1711704,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1715207,,,,black_plus_sign,,,null,object_03c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
