rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments
null,,learn_phase(without_color)4,1198316,,,,black_plus_sign,,,null,object_02a.png,object_11a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1199374,,,,green,,,null,object_02a.png,object_11a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1199878,,,,green,,,null,object_02a.png,object_11a.png,,,,,,,,,,,,,,,,,,,
1523.2000000001863,,rt_thecrossant_black4,1200827,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black4,1200930,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1204437,,,,black_plus_sign,,,null,object_03b.png,object_11b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1205287,,,,green,,,null,object_03b.png,object_11b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1205791,,,,green,,,null,object_03b.png,object_11b.png,,,,,,,,,,,,,,,,,,,
1261.9000000003725,,rt_thecrossant_black4,1206949,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black4,1207054,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1210560,,,,black_plus_sign,,,null,object_14a.png,object_08c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1211188,,,,blue,,,null,object_14a.png,object_08c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1211691,,,,blue,,,null,object_14a.png,object_08c.png,,,,,,,,,,,,,,,,,,,
1168.2999999998137,,rt_thecrossant_black4,1213069,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black4,1213172,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1216677,,,,black_plus_sign,,,null,object_15a.png,object_04b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1217607,,,,blue,,,null,object_15a.png,object_04b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1218112,,,,blue,,,null,object_15a.png,object_04b.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,1219191,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,
null,,color_black4,1219295,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1222801,,,,black_plus_sign,,,null,object_06c.png,object_05c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1223570,,,,green,,,null,object_06c.png,object_05c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1224073,,,,green,,,null,object_06c.png,object_05c.png,,,,,,,,,,,,,,,,,,,
1442.2999999998137,,rt_thecrossant_black4,1225311,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black4,1225416,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1228922,,,,black_plus_sign,,,null,object_04a.png,object_06b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1229357,,,,green,,,null,object_04a.png,object_06b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1229861,,,,green,,,null,object_04a.png,object_06b.png,,,,,,,,,,,,,,,,,,,
904,,rt_thecrossant_black4,1231436,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black4,1231541,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1235045,,,,black_plus_sign,,,null,object_12c.png,object_13c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1235647,,,,blue,,,null,object_12c.png,object_13c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1236149,,,,blue,,,null,object_12c.png,object_13c.png,,,,,,,,,,,,,,,,,,,
829.9000000003725,,rt_thecrossant_black4,1237554,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black4,1237659,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1237763,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,
49900.199999999255,,intro_0,1287666,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,
3539.7999999998137,,directmemory_phase4,1291209,,,,object_12a.png,,,49,,,1,,object_12b.png,object_04b.png,object_06b.png,object_12b.png,,0.782608695652174,,1,,,,,,,,,
3024.0999999996275,,directmemory_phase4,1294238,,,,object_11c.png,,,50,,,1,,object_06b.png,object_09b.png,object_06c.png,object_09b.png,,0.7872340425531915,,1,,,,,,,,,
1546,,directmemory_phase4,1295790,,,,object_08c.png,,,49,,,0,,object_10b.png,object_07a.png,object_14a.png,object_14a.png,,0.7708333333333334,,0,,,,,,,,,
1282.3999999994412,,directmemory_phase4,1297075,,,,object_10a.png,,,51,,,1,,object_02a.png,object_05c.png,object_10b.png,object_10b.png,,0.7755102040816326,,1,,,,,,,,,
2620.4000000003725,,directmemory_phase4,1299703,,,,object_07a.png,,,51,,,1,,object_02a.png,object_11a.png,object_02c.png,object_02c.png,,0.78,,1,,,,,,,,,
1639.4000000003725,,directmemory_phase4,1301349,,,,object_11a.png,,,49,,,1,,object_02a.png,object_09c.png,object_04c.png,object_02a.png,,0.7843137254901961,,1,,,,,,,,,
1209.4000000003725,,directmemory_phase4,1302565,,,,object_15a.png,,,50,,,0,,object_04b.png,object_02a.png,object_07a.png,object_04b.png,,0.7692307692307693,,0,,,,,,,,,
1109.9000000003725,,directmemory_phase4,1303681,,,,object_06b.png,,,51,,,0,,object_04a.png,object_14a.png,object_08c.png,object_04a.png,,0.7547169811320755,,0,,,,,,,,,
2323.4000000003725,,directmemory_phase4,1306010,,,,object_04c.png,,,51,,,1,,object_09c.png,object_15a.png,object_09a.png,object_09a.png,,0.7592592592592593,,1,,,,,,,,,
2671.2999999998137,,directmemory_phase4,1308685,,,,object_12c.png,,,49,,,1,,object_13c.png,object_02c.png,object_11b.png,object_13c.png,,0.7636363636363637,,1,,,,,,,,,
2869,,directmemory_phase4,1311560,,,,object_06a.png,,,49,,,1,,object_09c.png,object_03b.png,object_06b.png,object_09c.png,,0.7678571428571429,,1,,,,,,,,,
2737.7999999998137,,directmemory_phase4,1314302,,,,object_05a.png,,,51,,,1,,object_09b.png,object_04c.png,object_08b.png,object_08b.png,,0.7719298245614035,,1,,,,,,,,,
1055.2999999998137,,directmemory_phase4,1315362,,,,object_11b.png,,,50,,,0,,object_09b.png,object_11a.png,object_03b.png,object_03b.png,,0.7586206896551724,,0,,,,,,,,,
684.3999999994412,,directmemory_phase4,1316052,,,,object_14b.png,,,51,,,1,,object_09a.png,object_10a.png,object_07c.png,object_07c.png,,0.7627118644067796,,1,,,,,,,,,
490.5,,directmemory_phase4,1316548,,,,object_05c.png,,,50,,,0,,object_06c.png,object_07c.png,object_11b.png,object_06c.png,,0.75,,0,,,,,,,,,
null,,thebreak,1316654,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,
7243.199999999255,,intro_0,1323901,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1327405,,,,black_plus_sign,,,null,object_03a.png,object_04b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1327823,,,,blue,,,null,object_03a.png,object_04b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1328327,,,,blue,,,null,object_03a.png,object_04b.png,,,,,,,,,,,,,,,,,,,
864,,rt_thecrossant_black5,1329919,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black5,1330022,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1333526,,,,black_plus_sign,,,null,object_06c.png,object_02b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1334445,,,,blue,,,null,object_06c.png,object_02b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1334949,,,,blue,,,null,object_06c.png,object_02b.png,,,,,,,,,,,,,,,,,,,
819.5999999996275,,rt_thecrossant_black5,1336039,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black5,1336142,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1339648,,,,black_plus_sign,,,null,object_02c.png,object_08a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1340584,,,,blue,,,null,object_02c.png,object_08a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1341088,,,,blue,,,null,object_02c.png,object_08a.png,,,,,,,,,,,,,,,,,,,
1089.1000000005588,,rt_thecrossant_black5,1342173,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black5,1342277,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1345785,,,,black_plus_sign,,,null,object_13c.png,object_15b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1346520,,,,blue,,,null,object_13c.png,object_15b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1347024,,,,blue,,,null,object_13c.png,object_15b.png,,,,,,,,,,,,,,,,,,,
1095.8999999994412,,rt_thecrossant_black5,1348306,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black5,1348411,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1351918,,,,black_plus_sign,,,null,object_09c.png,object_01a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1352992,,,,blue,,,null,object_09c.png,object_01a.png,,,,,,,,,,,,,,,,,,,
456.8999999994412,,rt_plussign_withcolor5,1353497,,,,blue,,,49,object_09c.png,object_01a.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black5,1354437,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black5,1354543,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1358050,,,,black_plus_sign,,,null,object_09a.png,object_03c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1358730,,,,green,,,null,object_09a.png,object_03c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1359232,,,,green,,,null,object_09a.png,object_03c.png,,,,,,,,,,,,,,,,,,,
1357.7000000001863,,rt_thecrossant_black5,1360560,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black5,1360665,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1364174,,,,black_plus_sign,,,null,object_04a.png,object_14c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1364909,,,,green,,,null,object_04a.png,object_14c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1365411,,,,green,,,null,object_04a.png,object_14c.png,,,,,,,,,,,,,,,,,,,
1303.2000000001863,,rt_thecrossant_black5,1366688,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black5,1366793,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1370299,,,,black_plus_sign,,,null,object_01c.png,object_14a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1370897,,,,blue,,,null,object_01c.png,object_14a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1371400,,,,blue,,,null,object_01c.png,object_14a.png,,,,,,,,,,,,,,,,,,,
953.2000000001863,,rt_thecrossant_black5,1372811,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black5,1372914,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1376418,,,,black_plus_sign,,,null,object_09b.png,object_13a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1377463,,,,blue,,,null,object_09b.png,object_13a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1377966,,,,blue,,,null,object_09b.png,object_13a.png,,,,,,,,,,,,,,,,,,,
1391.300000000745,,rt_thecrossant_black5,1378928,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black5,1379030,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1382533,,,,black_plus_sign,,,null,object_07b.png,object_12b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1383325,,,,blue,,,null,object_07b.png,object_12b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1383830,,,,blue,,,null,object_07b.png,object_12b.png,,,,,,,,,,,,,,,,,,,
1208.7000000001863,,rt_thecrossant_black5,1385046,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black5,1385150,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1388655,,,,black_plus_sign,,,null,object_10c.png,object_08b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1389358,,,,green,,,null,object_10c.png,object_08b.png,,,,,,,,,,,,,,,,,,,
409.19999999925494,,rt_plussign_withcolor5,1389860,,,,green,,,50,object_10c.png,object_08b.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black5,1391165,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black5,1391275,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1394785,,,,black_plus_sign,,,null,object_07c.png,object_05b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1395229,,,,green,,,null,object_07c.png,object_05b.png,,,,,,,,,,,,,,,,,,,
361.5,,rt_plussign_withcolor5,1395731,,,,green,,,50,object_07c.png,object_05b.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black5,1397297,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black5,1397403,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1400912,,,,black_plus_sign,,,null,object_10b.png,object_15c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1401365,,,,green,,,null,object_10b.png,object_15c.png,,,,,,,,,,,,,,,,,,,
407.5,,rt_plussign_withcolor5,1401868,,,,green,,,50,object_10b.png,object_15c.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black5,1403424,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black5,1403528,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1407032,,,,black_plus_sign,,,null,object_01b.png,object_03b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1408051,,,,green,,,null,object_01b.png,object_03b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1408554,,,,green,,,null,object_01b.png,object_03b.png,,,,,,,,,,,,,,,,,,,
737.0999999996275,,rt_thecrossant_black5,1409540,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black5,1409643,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1413149,,,,black_plus_sign,,,null,object_13b.png,object_02a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1413728,,,,blue,,,null,object_13b.png,object_02a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1414233,,,,blue,,,null,object_13b.png,object_02a.png,,,,,,,,,,,,,,,,,,,
1345.2999999998137,,rt_thecrossant_black5,1415665,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black5,1415769,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1415875,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,
11077.200000000186,,intro_0,1426956,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,
7013.4000000003725,,directmemory_phase5,1433973,,,,object_07c.png,,,51,,,1,,object_02b.png,object_04a.png,object_05b.png,object_05b.png,,0.7540983606557377,,1,,,,,,,,,
2327.2999999998137,,directmemory_phase5,1436307,,,,object_14a.png,,,50,,,1,,object_04a.png,object_01c.png,object_05b.png,object_01c.png,,0.7580645161290323,,1,,,,,,,,,
1189.4000000003725,,directmemory_phase5,1437502,,,,object_13b.png,,,51,,,1,,object_03b.png,object_03c.png,object_02a.png,object_02a.png,,0.7619047619047619,,1,,,,,,,,,
1275.7000000001863,,directmemory_phase5,1438784,,,,object_12b.png,,,50,,,0,,object_07b.png,object_10c.png,object_13c.png,object_07b.png,,0.75,,0,,,,,,,,,
766.1999999992549,,directmemory_phase5,1439555,,,,object_04b.png,,,49,,,0,,object_09b.png,object_03a.png,object_01b.png,object_03a.png,,0.7384615384615385,,0,1,,,,,,,,
null,,slowdown_page,1449560,,,,too_quick,,,null,,,,,,,,,,,,,,,,,,,,,
4377,,directmemory_phase5,1453941,,,,object_09a.png,,,51,,,1,,object_08a.png,object_08b.png,object_03c.png,object_03c.png,,0.7424242424242424,,1,,,,,,,,,
4038.5,,directmemory_phase5,1457987,,,,object_01a.png,,,50,,,1,,object_15b.png,object_09c.png,object_10b.png,object_09c.png,,0.746268656716418,,1,,,,,,,,,
4053.2999999998137,,directmemory_phase5,1462045,,,,object_08b.png,,,51,,,1,,object_02b.png,object_09a.png,object_10c.png,object_10c.png,,0.75,,1,,,,,,,,,
2932.7999999998137,,directmemory_phase5,1464985,,,,object_15c.png,,,49,,,1,,object_10b.png,object_02a.png,object_13b.png,object_10b.png,,0.7536231884057971,,1,,,,,,,,,
6550.5,,directmemory_phase5,1471542,,,,object_13c.png,,,50,,,1,,object_03b.png,object_15b.png,object_02b.png,object_15b.png,,0.7571428571428571,,1,,,,,,,,,
4399.200000000186,,directmemory_phase5,1475945,,,,object_02c.png,,,51,,,1,,object_03c.png,object_09a.png,object_08a.png,object_08a.png,,0.7605633802816901,,1,,,,,,,,,
4363.299999999814,,directmemory_phase5,1480313,,,,object_14c.png,,,51,,,1,,object_09a.png,object_10c.png,object_04a.png,object_04a.png,,0.7638888888888888,,1,,,,,,,,,
12876.100000000559,,directmemory_phase5,1493195,,,,object_13a.png,,,51,,,1,,object_08b.png,object_08a.png,object_09b.png,object_09b.png,,0.7671232876712328,,1,,,,,,,,,
2724.5,,directmemory_phase5,1495927,,,,object_01b.png,,,50,,,1,,object_03a.png,object_03b.png,object_10b.png,object_03b.png,,0.7702702702702703,,1,,,,,,,,,
5815.5999999996275,,directmemory_phase5,1501748,,,,object_06c.png,,,49,,,1,,object_02b.png,object_15c.png,object_10b.png,object_02b.png,,0.7733333333333333,,1,,,,,,,,,
null,,thebreak,1501860,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,
16046.300000000745,,intro_0,1517910,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1521415,,,,black_plus_sign,,,null,object_08a.png,object_02c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1521894,,,,green,,,null,object_08a.png,object_02c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1522406,,,,green,,,null,object_08a.png,object_02c.png,,,,,,,,,,,,,,,,,,,
1483.9000000003725,,rt_thecrossant_black6,1523936,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black6,1524053,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1527561,,,,black_plus_sign,,,null,object_01a.png,object_09c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1528547,,,,green,,,null,object_01a.png,object_09c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1529049,,,,green,,,null,object_01a.png,object_09c.png,,,,,,,,,,,,,,,,,,,
1501.5999999996275,,rt_thecrossant_black6,1530074,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black6,1530178,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1533685,,,,black_plus_sign,,,null,object_02a.png,object_13b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1534623,,,,green,,,null,object_02a.png,object_13b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1535127,,,,green,,,null,object_02a.png,object_13b.png,,,,,,,,,,,,,,,,,,,
1471.8999999994412,,rt_thecrossant_black6,1536200,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black6,1536305,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1539812,,,,black_plus_sign,,,null,object_13a.png,object_09b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1540333,,,,blue,,,null,object_13a.png,object_09b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1540837,,,,blue,,,null,object_13a.png,object_09b.png,,,,,,,,,,,,,,,,,,,
1213.1000000005588,,rt_thecrossant_black6,1542326,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black6,1542430,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1545936,,,,black_plus_sign,,,null,object_04b.png,object_03a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1546442,,,,green,,,null,object_04b.png,object_03a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1546944,,,,green,,,null,object_04b.png,object_03a.png,,,,,,,,,,,,,,,,,,,
761,,rt_thecrossant_black6,1548443,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black6,1548546,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1552052,,,,black_plus_sign,,,null,object_14c.png,object_04a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1552725,,,,blue,,,null,object_14c.png,object_04a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1553228,,,,blue,,,null,object_14c.png,object_04a.png,,,,,,,,,,,,,,,,,,,
836,,rt_thecrossant_black6,1554565,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black6,1554669,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1558175,,,,black_plus_sign,,,null,object_14a.png,object_01c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1559040,,,,blue,,,null,object_14a.png,object_01c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1559544,,,,blue,,,null,object_14a.png,object_01c.png,,,,,,,,,,,,,,,,,,,
974.2999999998137,,rt_thecrossant_black6,1560690,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black6,1560795,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1564304,,,,black_plus_sign,,,null,object_12b.png,object_07b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1565103,,,,blue,,,null,object_12b.png,object_07b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1565606,,,,blue,,,null,object_12b.png,object_07b.png,,,,,,,,,,,,,,,,,,,
1118.2999999998137,,rt_thecrossant_black6,1566823,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black6,1566928,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1570435,,,,black_plus_sign,,,null,object_02b.png,object_06c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1571275,,,,blue,,,null,object_02b.png,object_06c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1571788,,,,blue,,,null,object_02b.png,object_06c.png,,,,,,,,,,,,,,,,,,,
1003.3000000007451,,rt_thecrossant_black6,1572955,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black6,1573057,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1576568,,,,black_plus_sign,,,null,object_03c.png,object_09a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1577336,,,,blue,,,null,object_03c.png,object_09a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1577840,,,,blue,,,null,object_03c.png,object_09a.png,,,,,,,,,,,,,,,,,,,
1190,,rt_thecrossant_black6,1579081,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black6,1579186,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1582693,,,,black_plus_sign,,,null,object_15c.png,object_10b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1583535,,,,blue,,,null,object_15c.png,object_10b.png,,,,,,,,,,,,,,,,,,,
485,,rt_plussign_withcolor6,1584037,,,,blue,,,49,object_15c.png,object_10b.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black6,1585205,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black6,1585309,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1588815,,,,black_plus_sign,,,null,object_03b.png,object_01b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1589377,,,,green,,,null,object_03b.png,object_01b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1589879,,,,green,,,null,object_03b.png,object_01b.png,,,,,,,,,,,,,,,,,,,
1523.1000000005588,,rt_thecrossant_black6,1591325,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black6,1591429,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1594935,,,,black_plus_sign,,,null,object_07c.png,object_05b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1595671,,,,green,,,null,object_07c.png,object_05b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1596174,,,,green,,,null,object_07c.png,object_05b.png,,,,,,,,,,,,,,,,,,,
962.8000000007451,,rt_thecrossant_black6,1597458,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black6,1597562,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1601068,,,,black_plus_sign,,,null,object_15b.png,object_13c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1601824,,,,green,,,null,object_15b.png,object_13c.png,,,,,,,,,,,,,,,,,,,
