rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,practice_cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,rt_plussign_withcolor2,856750,,,,blue,,,null,object_01c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
802.5,,rt_thecrossant_black2,857826,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,857928,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,861432,,,,black_plus_sign,,,null,object_09a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,862082,,,,green,,,null,object_09a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,862583,,,,green,,,null,object_09a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
1352.8999999985099,,rt_thecrossant_black2,863938,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,864039,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,867542,,,,black_plus_sign,,,null,object_13a.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,868294,,,,blue,,,null,object_13a.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,868795,,,,blue,,,null,object_13a.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
758.5,,rt_thecrossant_black2,870047,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,870150,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,873652,,,,black_plus_sign,,,null,object_03b.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,874111,,,,blue,,,null,object_03b.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,874612,,,,blue,,,null,object_03b.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
1204.5,,rt_thecrossant_black2,876157,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,876260,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,876362,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1468.2999999970198,,intro_0,877831,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
3368.099999997765,,directmemory_phase2,881200,,,,object_06b.png,,,49,,,,1,object_05a.png,object_09a.png,object_04c.png,object_05a.png,,0.4838709677419355,,1,,,,,,,,,,,
3519,,directmemory_phase2,884720,,,,object_07a.png,,,51,,,,1,object_05a.png,object_01b.png,object_08b.png,object_08b.png,,0.5,,1,,,,,,,,,,,
2054.5,,directmemory_phase2,886776,,,,object_12b.png,,,50,,,,0,object_13c.png,object_08a.png,object_13a.png,object_13a.png,,0.48484848484848486,,0,,,,,,,,,,,
4550.599999997765,,directmemory_phase2,891328,,,,object_02b.png,,,50,,,,0,object_03b.png,object_04c.png,object_08b.png,object_08b.png,,0.47058823529411764,,0,,,,,,,,,,,
4182.800000000745,,directmemory_phase2,895512,,,,object_05c.png,,,49,,,,0,object_09c.png,object_13c.png,object_04b.png,object_04b.png,,0.45714285714285713,,0,,,,,,,,,,,
6022.800000000745,,directmemory_phase2,901536,,,,object_02a.png,,,50,,,,1,object_12a.png,object_10b.png,object_11c.png,object_10b.png,,0.4722222222222222,,1,,,,,,,,,,,
7767.5,,directmemory_phase2,909305,,,,object_14b.png,,,51,,,,0,object_15b.png,object_08c.png,object_11c.png,object_15b.png,,0.4594594594594595,,0,,,,,,,,,,,
5502.400000002235,,directmemory_phase2,914808,,,,object_15a.png,,,51,,,,1,object_04b.png,object_15b.png,object_09c.png,object_09c.png,,0.47368421052631576,,1,,,,,,,,,,,
1519.4000000022352,,directmemory_phase2,916329,,,,object_07c.png,,,49,,,,1,object_01a.png,object_03c.png,object_04a.png,object_01a.png,,0.48717948717948717,,1,,,,,,,,,,,
3727.60000000149,,directmemory_phase2,920057,,,,object_01b.png,,,51,,,,1,object_09c.png,object_07a.png,object_05a.png,object_05a.png,,0.5,,1,,,,,,,,,,,
2126.5,,directmemory_phase2,922185,,,,object_02c.png,,,50,,,,1,object_07a.png,object_09a.png,object_03a.png,object_09a.png,,0.5121951219512195,,1,,,,,,,,,,,
2687,,directmemory_phase2,924873,,,,object_06a.png,,,51,,,,1,object_08a.png,object_04a.png,object_03b.png,object_03b.png,,0.5238095238095238,,1,,,,,,,,,,,
2815.2999999970198,,directmemory_phase2,927690,,,,object_08a.png,,,50,,,,1,object_11c.png,object_10a.png,object_15a.png,object_10a.png,,0.5348837209302325,,1,,,,,,,,,,,
5078.699999999255,,directmemory_phase2,932770,,,,object_13b.png,,,49,,,,1,object_03c.png,object_10b.png,object_02c.png,object_03c.png,,0.5454545454545454,,1,,,,,,,,,,,
4455,,directmemory_phase2,937226,,,,object_08c.png,,,49,,,,1,object_03a.png,object_11c.png,object_15b.png,object_03a.png,,0.5555555555555556,,1,,,,,,,,,,,
3823,,directmemory_phase2,941050,,,,object_01a.png,,,51,,,,0,object_09c.png,object_14c.png,object_15a.png,object_14c.png,,0.5434782608695652,,0,,,,,,,,,,,
2046.8999999985099,,directmemory_phase2,943098,,,,object_12a.png,,,49,,,,1,object_12b.png,object_11a.png,object_11b.png,object_12b.png,,0.5531914893617021,,1,,,,,,,,,,,
3855,,directmemory_phase2,946954,,,,object_04a.png,,,51,,,,0,object_11a.png,object_03a.png,object_02a.png,object_11a.png,,0.5416666666666666,,0,,,,,,,,,,,
4678.300000000745,,directmemory_phase2,951634,,,,object_06c.png,,,50,,,,1,object_04a.png,object_03c.png,object_03a.png,object_03c.png,,0.5510204081632653,,1,,,,,,,,,,,
3838.89999999851,,directmemory_phase2,955474,,,,object_13c.png,,,51,,,,1,object_03c.png,object_08c.png,object_03b.png,object_03b.png,,0.56,,1,,,,,,,,,,,
3695.099999997765,,directmemory_phase2,959170,,,,object_01c.png,,,51,,,,0,object_12a.png,object_14b.png,object_03a.png,object_14b.png,,0.5490196078431373,,0,,,,,,,,,,,
3967.7000000029802,,directmemory_phase2,963139,,,,object_04c.png,,,50,,,,1,object_11b.png,object_09c.png,object_08b.png,object_09c.png,,0.5576923076923077,,1,,,,,,,,,,,
4406.199999999255,,directmemory_phase2,967546,,,,object_11b.png,,,49,,,,0,object_03a.png,object_04a.png,object_08a.png,object_08a.png,,0.5471698113207547,,0,,,,,,,,,,,
3950.60000000149,,directmemory_phase2,971498,,,,object_09b.png,,,49,,,,0,object_08b.png,object_14a.png,object_03a.png,object_03a.png,,0.5370370370370371,,0,,,,,,,,,,,
4000.300000000745,,directmemory_phase2,975500,,,,object_15c.png,,,51,,,,0,object_04b.png,object_09c.png,object_01c.png,object_04b.png,,0.5272727272727272,,0,,,,,,,,,,,
2998,,directmemory_phase2,978499,,,,object_07b.png,,,49,,,,1,object_11a.png,object_14b.png,object_07a.png,object_11a.png,,0.5357142857142857,,1,,,,,,,,,,,
4791.199999999255,,directmemory_phase2,983291,,,,object_10b.png,,,50,,,,0,object_13a.png,object_04b.png,object_12c.png,object_12c.png,,0.5263157894736842,,0,,,,,,,,,,,
2550.39999999851,,directmemory_phase2,985843,,,,object_14a.png,,,49,,,,1,object_11c.png,object_08b.png,object_02b.png,object_11c.png,,0.5344827586206896,,1,,,,,,,,,,,
3038.2999999970198,,directmemory_phase2,988883,,,,object_10c.png,,,51,,,,1,object_08a.png,object_15c.png,object_09a.png,object_09a.png,,0.5423728813559322,,1,,,,,,,,,,,
2703.199999999255,,directmemory_phase2,991587,,,,object_05b.png,,,49,,,,1,object_11c.png,object_03a.png,object_12c.png,object_11c.png,,0.55,,1,,,,,,,,,,,
null,,thebreak,991689,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
2385.300000000745,,intro_0,994076,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,997577,,,,black_plus_sign,,,null,object_10b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,998654,,,,green,,,null,object_10b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,999156,,,,green,,,null,object_10b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1000083,,,,black_plus_sign,,,null,,,,,,,,,,NaN,,,,,,,,,,,,,
null,,color_black3,1000185,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1003688,,,,black_plus_sign,,,null,object_03b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1004691,,,,green,,,null,object_03b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1005193,,,,green,,,null,object_03b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
1488.800000000745,,rt_thecrossant_black3,1006194,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1006296,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1009800,,,,black_plus_sign,,,null,object_09a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1010555,,,,blue,,,null,object_09a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
472.69999999925494,,rt_plussign_withcolor3,1011057,,,,blue,,,49,object_09a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1012307,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1012409,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1015912,,,,black_plus_sign,,,null,object_09c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1016339,,,,green,,,null,object_09c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1016840,,,,green,,,null,object_09c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
855.6000000014901,,rt_thecrossant_black3,1018417,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1018519,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1022022,,,,black_plus_sign,,,null,object_03c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1022572,,,,blue,,,null,object_03c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1023074,,,,blue,,,null,object_03c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
621.8000000007451,,rt_thecrossant_black3,1024528,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1024639,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1028141,,,,black_plus_sign,,,null,object_12c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1029115,,,,green,,,null,object_12c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1029617,,,,green,,,null,object_12c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
914.5,,rt_thecrossant_black3,1030648,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1030749,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1034251,,,,black_plus_sign,,,null,object_04b.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1035066,,,,blue,,,null,object_04b.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1035567,,,,blue,,,null,object_04b.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,
1179.6000000014901,,rt_thecrossant_black3,1036758,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1036860,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1040363,,,,black_plus_sign,,,null,object_03a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1040774,,,,blue,,,null,object_03a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1041282,,,,blue,,,null,object_03a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
1138.8999999985099,,rt_thecrossant_black3,1042876,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1042978,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1046481,,,,black_plus_sign,,,null,object_07b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1046923,,,,blue,,,null,object_07b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1047441,,,,blue,,,null,object_07b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
655.5,,rt_thecrossant_black3,1049001,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1049104,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1052606,,,,black_plus_sign,,,null,object_01b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1053307,,,,green,,,null,object_01b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1053810,,,,green,,,null,object_01b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
719.3000000007451,,rt_thecrossant_black3,1055113,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1055215,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1058722,,,,black_plus_sign,,,null,object_03a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1059276,,,,green,,,null,object_03a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1059778,,,,green,,,null,object_03a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
1042.2000000029802,,rt_thecrossant_black3,1061236,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1061338,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1064841,,,,black_plus_sign,,,null,object_04a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1065469,,,,blue,,,null,object_04a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1065970,,,,blue,,,null,object_04a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
950.1999999992549,,rt_thecrossant_black3,1067347,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1067448,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1070951,,,,black_plus_sign,,,null,object_12a.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1071902,,,,green,,,null,object_12a.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
495.6000000014901,,rt_plussign_withcolor3,1072403,,,,green,,,50,object_12a.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1073455,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1073557,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1077061,,,,black_plus_sign,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1077662,,,,blue,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1078164,,,,blue,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
1171.6000000014901,,rt_thecrossant_black3,1079566,,,,black_plus_sign,,,50,,,,0,,,,,,0.9230769230769231,,,,,,,,,,,,,
null,,color_black3,1079669,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1083172,,,,black_plus_sign,,,null,object_07a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1083909,,,,blue,,,null,object_07a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1084411,,,,blue,,,null,object_07a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
1021.8000000007451,,rt_thecrossant_black3,1085690,,,,black_plus_sign,,,49,,,,1,,,,,,0.9285714285714286,,,,,,,,,,,,,
null,,color_black3,1085792,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1089294,,,,black_plus_sign,,,null,object_14c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1090288,,,,blue,,,null,object_14c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1090789,,,,blue,,,null,object_14c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
1007.6000000014901,,rt_thecrossant_black3,1091800,,,,black_plus_sign,,,49,,,,1,,,,,,0.9333333333333333,,,,,,,,,,,,,
null,,color_black3,1091902,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1095405,,,,black_plus_sign,,,null,object_13c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1096285,,,,green,,,null,object_13c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1096787,,,,green,,,null,object_13c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
1485.6000000014901,,rt_thecrossant_black3,1097910,,,,black_plus_sign,,,50,,,,1,,,,,,0.9375,,,,,,,,,,,,,
null,,color_black3,1098012,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1101514,,,,black_plus_sign,,,null,object_12b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1102364,,,,green,,,null,object_12b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1102866,,,,green,,,null,object_12b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
1583.7000000029802,,rt_thecrossant_black3,1104021,,,,black_plus_sign,,,50,,,,1,,,,,,0.9411764705882353,,,,,,,,,,,,,
null,,color_black3,1104123,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1107625,,,,black_plus_sign,,,null,object_02b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1108099,,,,blue,,,null,object_02b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1108600,,,,blue,,,null,object_02b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1110131,,,,black_plus_sign,,,null,,,,,,,,,,0.9411764705882353,,,,,,,,,,,,,
null,,color_black3,1110232,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1113735,,,,black_plus_sign,,,null,object_06c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1114774,,,,blue,,,null,object_06c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1115288,,,,blue,,,null,object_06c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
593.9000000022352,,rt_thecrossant_black3,1116253,,,,black_plus_sign,,,49,,,,1,,,,,,0.9444444444444444,,,,,,,,,,,,,
null,,color_black3,1116355,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1119858,,,,black_plus_sign,,,null,object_11c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1120654,,,,green,,,null,object_11c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1121156,,,,green,,,null,object_11c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
1458.8999999985099,,rt_thecrossant_black3,1122364,,,,black_plus_sign,,,50,,,,1,,,,,,0.9473684210526315,,,,,,,,,,,,,
null,,color_black3,1122466,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1125970,,,,black_plus_sign,,,null,object_05c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1126645,,,,blue,,,null,object_05c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1127146,,,,blue,,,null,object_05c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
923.8000000007451,,rt_thecrossant_black3,1128476,,,,black_plus_sign,,,49,,,,1,,,,,,0.95,,,,,,,,,,,,,
null,,color_black3,1128578,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1132080,,,,black_plus_sign,,,null,object_07c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1132581,,,,green,,,null,object_07c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1133083,,,,green,,,null,object_07c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
936.1000000014901,,rt_thecrossant_black3,1134587,,,,black_plus_sign,,,50,,,,1,,,,,,0.9523809523809523,,,,,,,,,,,,,
null,,color_black3,1134702,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1138204,,,,black_plus_sign,,,null,object_08a.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1138945,,,,blue,,,null,object_08a.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1139446,,,,blue,,,null,object_08a.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
895,,rt_thecrossant_black3,1140710,,,,black_plus_sign,,,49,,,,1,,,,,,0.9545454545454546,,,,,,,,,,,,,
null,,color_black3,1140812,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1144314,,,,black_plus_sign,,,null,object_01c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1145393,,,,green,,,null,object_01c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1145895,,,,green,,,null,object_01c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
1270.800000000745,,rt_thecrossant_black3,1146821,,,,black_plus_sign,,,50,,,,1,,,,,,0.9565217391304348,,,,,,,,,,,,,
null,,color_black3,1146923,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1150426,,,,black_plus_sign,,,null,object_04c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1151484,,,,blue,,,null,object_04c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
459.8999999985099,,rt_plussign_withcolor3,1151986,,,,blue,,,49,object_04c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1152932,,,,black_plus_sign,,,null,,,,1,,,,,,0.9583333333333334,,,,,,,,,,,,,
null,,color_black3,1153035,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1156538,,,,black_plus_sign,,,null,object_15b.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1157512,,,,green,,,null,object_15b.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1158014,,,,green,,,null,object_15b.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
1405.300000000745,,rt_thecrossant_black3,1159045,,,,black_plus_sign,,,50,,,,1,,,,,,0.96,,,,,,,,,,,,,
null,,color_black3,1159147,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1162651,,,,black_plus_sign,,,null,object_09a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1163217,,,,blue,,,null,object_09a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
487.19999999925494,,rt_plussign_withcolor3,1163718,,,,blue,,,49,object_09a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1165157,,,,black_plus_sign,,,null,,,,1,,,,,,0.9615384615384616,,,,,,,,,,,,,
null,,color_black3,1165259,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1168761,,,,black_plus_sign,,,null,object_05b.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1169221,,,,blue,,,null,object_05b.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1169722,,,,blue,,,null,object_05b.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
1101.699999999255,,rt_thecrossant_black3,1171267,,,,black_plus_sign,,,49,,,,1,,,,,,0.9629629629629629,,,,,,,,,,,,,
null,,color_black3,1171369,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1174872,,,,black_plus_sign,,,null,object_06b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1175472,,,,blue,,,null,object_06b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1175973,,,,blue,,,null,object_06b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
1032.5,,rt_thecrossant_black3,1177377,,,,black_plus_sign,,,49,,,,1,,,,,,0.9642857142857143,,,,,,,,,,,,,
null,,color_black3,1177486,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1177588,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1595.6000000014901,,intro_0,1179185,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
5423.199999999255,,directmemory_phase3,1184609,,,,object_01a.png,,,51,,,,1,object_13c.png,object_10b.png,object_14c.png,object_14c.png,,0.5573770491803278,,1,,,,,,,,,,,
3895.5,,directmemory_phase3,1188506,,,,object_13a.png,,,51,,,,1,object_03a.png,object_01b.png,object_12b.png,object_12b.png,,0.5645161290322581,,1,,,,,,,,,,,
3238.800000000745,,directmemory_phase3,1191746,,,,object_01c.png,,,50,,,,1,object_14a.png,object_14b.png,object_10b.png,object_14b.png,,0.5714285714285714,,1,,,,,,,,,,,
