rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,practice_cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments
null,,color_black2,903669,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,907171,,,,,,,,black_plus_sign,,,null,object_13a.png,object_06a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,908068,,,,,,,,blue,,,null,object_13a.png,object_06a.png,,,,,,,,,,,,,,,,,,
466.7999999821186,,rt_plussign_withcolor2,908570,,,,,,,,blue,,,49,object_13a.png,object_06a.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,909677,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,
null,,color_black2,909779,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,913282,,,,,,,,black_plus_sign,,,null,object_04a.png,object_09a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,913870,,,,,,,,green,,,null,object_04a.png,object_09a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,914371,,,,,,,,green,,,null,object_04a.png,object_09a.png,,,,,,,,,,,,,,,,,,
1165.5999999940395,,rt_thecrossant_black2,915788,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,
null,,color_black2,915890,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,919393,,,,,,,,black_plus_sign,,,null,object_05a.png,object_08b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,920144,,,,,,,,blue,,,null,object_05a.png,object_08b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,920645,,,,,,,,blue,,,null,object_05a.png,object_08b.png,,,,,,,,,,,,,,,,,,
823.4000000059605,,rt_thecrossant_black2,921908,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,
null,,color_black2,922010,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,925512,,,,,,,,black_plus_sign,,,null,object_08a.png,object_01c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,926178,,,,,,,,green,,,null,object_08a.png,object_01c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,926679,,,,,,,,green,,,null,object_08a.png,object_01c.png,,,,,,,,,,,,,,,,,,
1286.2999999821186,,rt_thecrossant_black2,928016,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,
null,,color_black2,928118,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,931621,,,,,,,,black_plus_sign,,,null,object_04b.png,object_14a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,932633,,,,,,,,blue,,,null,object_04b.png,object_14a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,933135,,,,,,,,blue,,,null,object_04b.png,object_14a.png,,,,,,,,,,,,,,,,,,
1051.800000011921,,rt_thecrossant_black2,934126,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,
null,,color_black2,934228,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,937730,,,,,,,,black_plus_sign,,,null,object_12b.png,object_03b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,938380,,,,,,,,green,,,null,object_12b.png,object_03b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,938882,,,,,,,,green,,,null,object_12b.png,object_03b.png,,,,,,,,,,,,,,,,,,
1306.199999988079,,rt_thecrossant_black2,940236,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,
null,,color_black2,940337,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,thebreak,940439,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
15423.90000000596,,intro_0,955864,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
2942.600000023842,,directmemory_phase2,958807,,,,,,,,object_10a.png,,,51,,,,0,object_15b.png,object_06c.png,object_14c.png,object_15b.png,,0.41935483870967744,,0,,,,,,,,
3094.4000000059605,,directmemory_phase2,961903,,,,,,,,object_03a.png,,,50,,,,1,object_06a.png,object_10a.png,object_14a.png,object_10a.png,,0.4375,,1,,,,,,,,
3134.2999999821186,,directmemory_phase2,965039,,,,,,,,object_08b.png,,,50,,,,1,object_03c.png,object_05a.png,object_06a.png,object_05a.png,,0.45454545454545453,,1,,,,,,,,
2526.699999988079,,directmemory_phase2,967567,,,,,,,,object_01c.png,,,50,,,,1,object_02b.png,object_08a.png,object_15b.png,object_08a.png,,0.47058823529411764,,1,,,,,,,,
2846.300000011921,,directmemory_phase2,970415,,,,,,,,object_07a.png,,,49,,,,0,object_13b.png,object_05c.png,object_12c.png,object_12c.png,,0.45714285714285713,,0,,,,,,,,
3366.2999999821186,,directmemory_phase2,973783,,,,,,,,object_10b.png,,,49,,,,0,object_14c.png,object_02b.png,object_06c.png,object_02b.png,,0.4444444444444444,,0,,,,,,,,
1670.0999999940395,,directmemory_phase2,975455,,,,,,,,object_02a.png,,,49,,,,1,object_06a.png,object_12b.png,object_10a.png,object_06a.png,,0.4594594594594595,,1,,,,,,,,
2902.5,,directmemory_phase2,978359,,,,,,,,object_05a.png,,,49,,,,1,object_09b.png,object_15b.png,object_14c.png,object_09b.png,,0.47368421052631576,,1,,,,,,,,
3142.199999988079,,directmemory_phase2,981503,,,,,,,,object_03b.png,,,51,,,,1,object_02c.png,object_03c.png,object_12b.png,object_12b.png,,0.48717948717948717,,1,,,,,,,,
2214.2999999821186,,directmemory_phase2,983719,,,,,,,,object_08c.png,,,50,,,,1,object_02c.png,object_14b.png,object_10a.png,object_14b.png,,0.5,,1,,,,,,,,
3990.0999999940395,,directmemory_phase2,987711,,,,,,,,object_11a.png,,,51,,,,1,object_10b.png,object_06a.png,object_03c.png,object_03c.png,,0.5121951219512195,,1,,,,,,,,
3014.800000011921,,directmemory_phase2,990727,,,,,,,,object_14a.png,,,50,,,,1,object_13c.png,object_04b.png,object_10c.png,object_04b.png,,0.5238095238095238,,1,,,,,,,,
2710.2000000178814,,directmemory_phase2,993439,,,,,,,,object_04c.png,,,50,,,,1,object_04a.png,object_13b.png,object_14a.png,object_13b.png,,0.5348837209302325,,1,,,,,,,,
2174.0999999940395,,directmemory_phase2,995615,,,,,,,,object_05c.png,,,49,,,,0,object_09b.png,object_15c.png,object_02b.png,object_15c.png,,0.5227272727272727,,0,,,,,,,,
2670.2000000178814,,directmemory_phase2,998287,,,,,,,,object_01b.png,,,50,,,,0,object_06a.png,object_14a.png,object_01c.png,object_01c.png,,0.5111111111111111,,0,,,,,,,,
3102.7000000178814,,directmemory_phase2,1001391,,,,,,,,object_14b.png,,,49,,,,0,object_13a.png,object_01a.png,object_08a.png,object_01a.png,,0.5,,0,,,,,,,,
3198.0999999940395,,directmemory_phase2,1004591,,,,,,,,object_02c.png,,,51,,,,1,object_08a.png,object_15a.png,object_06c.png,object_06c.png,,0.5106382978723404,,1,,,,,,,,
2910.2999999821186,,directmemory_phase2,1007503,,,,,,,,object_13b.png,,,49,,,,0,object_13c.png,object_10c.png,object_04b.png,object_10c.png,,0.5,,0,,,,,,,,
1990.199999988079,,directmemory_phase2,1009495,,,,,,,,object_11c.png,,,49,,,,1,object_07c.png,object_14a.png,object_05a.png,object_07c.png,,0.5102040816326531,,1,,,,,,,,
2190.300000011921,,directmemory_phase2,1011687,,,,,,,,object_07c.png,,,50,,,,0,object_09b.png,object_12a.png,object_14c.png,object_14c.png,,0.5,,0,,,,,,,,
2966.4000000059605,,directmemory_phase2,1014655,,,,,,,,object_12b.png,,,51,,,,1,object_08a.png,object_13c.png,object_15a.png,object_15a.png,,0.5098039215686274,,1,,,,,,,,
2238.100000023842,,directmemory_phase2,1016895,,,,,,,,object_05b.png,,,49,,,,0,object_07c.png,object_02c.png,object_05a.png,object_02c.png,,0.5,,0,,,,,,,,
3366.300000011921,,directmemory_phase2,1020263,,,,,,,,object_12c.png,,,51,,,,1,object_06c.png,object_02b.png,object_12a.png,object_12a.png,,0.5094339622641509,,1,,,,,,,,
2206.5999999940395,,directmemory_phase2,1022471,,,,,,,,object_11b.png,,,50,,,,1,object_05a.png,object_14a.png,object_07c.png,object_14a.png,,0.5185185185185185,,1,,,,,,,,
1502,,directmemory_phase2,1023975,,,,,,,,object_06a.png,,,49,,,,1,object_13a.png,object_12a.png,object_13c.png,object_13a.png,,0.5272727272727272,,1,,,,,,,,
3286.2000000178814,,directmemory_phase2,1027263,,,,,,,,object_09a.png,,,50,,,,1,object_01c.png,object_04a.png,object_07c.png,object_04a.png,,0.5357142857142857,,1,,,,,,,,
2406.4000000059605,,directmemory_phase2,1029671,,,,,,,,object_09c.png,,,49,,,,1,object_10b.png,object_12b.png,object_10a.png,object_10b.png,,0.543859649122807,,1,,,,,,,,
1670.0999999940395,,directmemory_phase2,1031343,,,,,,,,object_03c.png,,,50,,,,0,object_13c.png,object_14c.png,object_09b.png,object_13c.png,,0.5344827586206896,,0,,,,,,,,
2662.300000011921,,directmemory_phase2,1034007,,,,,,,,object_04a.png,,,51,,,,1,object_02b.png,object_12a.png,object_06b.png,object_06b.png,,0.5423728813559322,,1,,,,,,,,
2518.2000000178814,,directmemory_phase2,1036527,,,,,,,,object_07b.png,,,50,,,,0,object_05c.png,object_06a.png,object_03c.png,object_05c.png,,0.5333333333333333,,0,,,,,,,,
null,,thebreak,1036630,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
2103.9000000059605,,intro_0,1038735,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1042238,,,,,,,,black_plus_sign,,,null,object_12b.png,object_03b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1043194,,,,,,,,blue,,,null,object_12b.png,object_03b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1043695,,,,,,,,blue,,,null,object_12b.png,object_03b.png,,,,,,,,,,,,,,,,,,
1524.1000000238419,,rt_thecrossant_black3,1044744,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,
null,,color_black3,1044846,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1048348,,,,,,,,black_plus_sign,,,null,object_10a.png,object_03a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1049346,,,,,,,,green,,,null,object_10a.png,object_03a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1049848,,,,,,,,green,,,null,object_10a.png,object_03a.png,,,,,,,,,,,,,,,,,,
1395.800000011921,,rt_thecrossant_black3,1050854,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,
null,,color_black3,1050956,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1054458,,,,,,,,black_plus_sign,,,null,object_02b.png,object_10b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1055545,,,,,,,,green,,,null,object_02b.png,object_10b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1056047,,,,,,,,green,,,null,object_02b.png,object_10b.png,,,,,,,,,,,,,,,,,,
1310.4000000059605,,rt_thecrossant_black3,1056964,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,
null,,color_black3,1057065,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1060567,,,,,,,,black_plus_sign,,,null,object_15b.png,object_10a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1061332,,,,,,,,blue,,,null,object_15b.png,object_10a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1061834,,,,,,,,blue,,,null,object_15b.png,object_10a.png,,,,,,,,,,,,,,,,,,
1300.9000000059605,,rt_thecrossant_black3,1063084,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,
null,,color_black3,1063185,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1066688,,,,,,,,black_plus_sign,,,null,object_14a.png,object_11b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1067744,,,,,,,,blue,,,null,object_14a.png,object_11b.png,,,,,,,,,,,,,,,,,,
446.10000002384186,,rt_plussign_withcolor3,1068251,,,,,,,,blue,,,49,object_14a.png,object_11b.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1069200,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,
null,,color_black3,1069301,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1072804,,,,,,,,black_plus_sign,,,null,object_12a.png,object_12c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1073267,,,,,,,,blue,,,null,object_12a.png,object_12c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1073769,,,,,,,,blue,,,null,object_12a.png,object_12c.png,,,,,,,,,,,,,,,,,,
1309.199999988079,,rt_thecrossant_black3,1075308,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,
null,,color_black3,1075410,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1078914,,,,,,,,black_plus_sign,,,null,object_06b.png,object_04a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1079538,,,,,,,,blue,,,null,object_06b.png,object_04a.png,,,,,,,,,,,,,,,,,,
475.7000000178814,,rt_plussign_withcolor3,1080041,,,,,,,,blue,,,49,object_06b.png,object_04a.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1081421,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,
null,,color_black3,1081523,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1085026,,,,,,,,black_plus_sign,,,null,object_07c.png,object_11c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1086055,,,,,,,,blue,,,null,object_07c.png,object_11c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1086556,,,,,,,,blue,,,null,object_07c.png,object_11c.png,,,,,,,,,,,,,,,,,,
738.9000000059605,,rt_thecrossant_black3,1087531,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,
null,,color_black3,1087634,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1091137,,,,,,,,black_plus_sign,,,null,object_10c.png,object_13b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1091850,,,,,,,,blue,,,null,object_10c.png,object_13b.png,,,,,,,,,,,,,,,,,,
491.69999998807907,,rt_plussign_withcolor3,1092351,,,,,,,,blue,,,49,object_10c.png,object_13b.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1093642,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,
null,,color_black3,1093757,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1097259,,,,,,,,black_plus_sign,,,null,object_05a.png,object_08b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1098093,,,,,,,,blue,,,null,object_05a.png,object_08b.png,,,,,,,,,,,,,,,,,,
360.40000000596046,,rt_plussign_withcolor3,1098595,,,,,,,,blue,,,49,object_05a.png,object_08b.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1099765,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,
null,,color_black3,1099868,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1103370,,,,,,,,black_plus_sign,,,null,object_13c.png,object_03c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1104458,,,,,,,,green,,,null,object_13c.png,object_03c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1104959,,,,,,,,green,,,null,object_13c.png,object_03c.png,,,,,,,,,,,,,,,,,,
1265.7999999821186,,rt_thecrossant_black3,1105876,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,
null,,color_black3,1105978,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1109480,,,,,,,,black_plus_sign,,,null,object_06c.png,object_02c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1110453,,,,,,,,green,,,null,object_06c.png,object_02c.png,,,,,,,,,,,,,,,,,,
360.90000000596046,,rt_plussign_withcolor3,1110955,,,,,,,,green,,,49,object_06c.png,object_02c.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1111986,,,,,,,,black_plus_sign,,,50,,,,0,,,,,,0.9166666666666666,,,,,,,,,,
null,,color_black3,1112088,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1115591,,,,,,,,black_plus_sign,,,null,object_03c.png,object_11a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1116622,,,,,,,,blue,,,null,object_03c.png,object_11a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1117124,,,,,,,,blue,,,null,object_03c.png,object_11a.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1118107,,,,,,,,black_plus_sign,,,null,,,,,,,,,,0.9166666666666666,,,,,,,,,,
null,,warning_page,1123109,,,,,,,,warning,,,null,,,,,,,,,,,,,,,,,,,,
null,,color_black3,1123212,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1126714,,,,,,,,black_plus_sign,,,null,object_14b.png,object_08c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1127467,,,,,,,,green,,,null,object_14b.png,object_08c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1127969,,,,,,,,green,,,null,object_14b.png,object_08c.png,,,,,,,,,,,,,,,,,,
1365.9000000059605,,rt_thecrossant_black3,1129220,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9230769230769231,,,,,,,,,,
null,,color_black3,1129322,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1132825,,,,,,,,black_plus_sign,,,null,object_14c.png,object_07c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1133792,,,,,,,,green,,,null,object_14c.png,object_07c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1134293,,,,,,,,green,,,null,object_14c.png,object_07c.png,,,,,,,,,,,,,,,,,,
1123.7000000178814,,rt_thecrossant_black3,1135330,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9285714285714286,,,,,,,,,,
null,,color_black3,1135431,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1138934,,,,,,,,black_plus_sign,,,null,object_13b.png,object_04c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1139740,,,,,,,,blue,,,null,object_13b.png,object_04c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1140242,,,,,,,,blue,,,null,object_13b.png,object_04c.png,,,,,,,,,,,,,,,,,,
1316.5,,rt_thecrossant_black3,1141440,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.9333333333333333,,,,,,,,,,
null,,color_black3,1141542,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1145044,,,,,,,,black_plus_sign,,,null,object_04b.png,object_14a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1145654,,,,,,,,blue,,,null,object_04b.png,object_14a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1146156,,,,,,,,blue,,,null,object_04b.png,object_14a.png,,,,,,,,,,,,,,,,,,
1273.3999999761581,,rt_thecrossant_black3,1147551,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.9375,,,,,,,,,,
null,,color_black3,1147653,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1151155,,,,,,,,black_plus_sign,,,null,object_15c.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1151575,,,,,,,,blue,,,null,object_15c.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1152076,,,,,,,,blue,,,null,object_15c.png,object_05c.png,,,,,,,,,,,,,,,,,,
892.5,,rt_thecrossant_black3,1153660,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.9411764705882353,,,,,,,,,,
null,,color_black3,1153762,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1157265,,,,,,,,black_plus_sign,,,null,object_05c.png,object_07b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1157909,,,,,,,,green,,,null,object_05c.png,object_07b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1158411,,,,,,,,green,,,null,object_05c.png,object_07b.png,,,,,,,,,,,,,,,,,,
703.8000000119209,,rt_thecrossant_black3,1159770,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9444444444444444,,,,,,,,,,
null,,color_black3,1159871,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1163375,,,,,,,,black_plus_sign,,,null,object_12c.png,object_07a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1164232,,,,,,,,green,,,null,object_12c.png,object_07a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1164733,,,,,,,,green,,,null,object_12c.png,object_07a.png,,,,,,,,,,,,,,,,,,
1061.5,,rt_thecrossant_black3,1165893,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9473684210526315,,,,,,,,,,
null,,color_black3,1165995,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1169498,,,,,,,,black_plus_sign,,,null,object_01a.png,object_14b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1170180,,,,,,,,blue,,,null,object_01a.png,object_14b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1170682,,,,,,,,blue,,,null,object_01a.png,object_14b.png,,,,,,,,,,,,,,,,,,
1325.300000011921,,rt_thecrossant_black3,1172006,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.95,,,,,,,,,,
null,,color_black3,1172107,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1175610,,,,,,,,black_plus_sign,,,null,object_15a.png,object_12b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1176576,,,,,,,,green,,,null,object_15a.png,object_12b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1177078,,,,,,,,green,,,null,object_15a.png,object_12b.png,,,,,,,,,,,,,,,,,,
1107.199999988079,,rt_thecrossant_black3,1178115,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9523809523809523,,,,,,,,,,
null,,color_black3,1178218,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1181720,,,,,,,,black_plus_sign,,,null,object_10b.png,object_09c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1182357,,,,,,,,green,,,null,object_10b.png,object_09c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1182858,,,,,,,,green,,,null,object_10b.png,object_09c.png,,,,,,,,,,,,,,,,,,
1235.300000011921,,rt_thecrossant_black3,1184226,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9545454545454546,,,,,,,,,,
null,,color_black3,1184327,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1187829,,,,,,,,black_plus_sign,,,null,object_01c.png,object_01b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1188656,,,,,,,,blue,,,null,object_01c.png,object_01b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1189157,,,,,,,,blue,,,null,object_01c.png,object_01b.png,,,,,,,,,,,,,,,,,,
1174.800000011921,,rt_thecrossant_black3,1190335,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.9565217391304348,,,,,,,,,,
null,,color_black3,1190438,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1193940,,,,,,,,black_plus_sign,,,null,object_09b.png,object_05a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1194793,,,,,,,,green,,,null,object_09b.png,object_05a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1195296,,,,,,,,green,,,null,object_09b.png,object_05a.png,,,,,,,,,,,,,,,,,,
1082.1000000238419,,rt_thecrossant_black3,1196445,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9583333333333334,,,,,,,,,,
null,,color_black3,1196547,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1200063,,,,,,,,black_plus_sign,,,null,object_02c.png,object_05b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1200738,,,,,,,,green,,,null,object_02c.png,object_05b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1201240,,,,,,,,green,,,null,object_02c.png,object_05b.png,,,,,,,,,,,,,,,,,,
1140.7000000178814,,rt_thecrossant_black3,1202570,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.96,,,,,,,,,,
null,,color_black3,1202672,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1206174,,,,,,,,black_plus_sign,,,null,object_13a.png,object_06a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1206959,,,,,,,,blue,,,null,object_13a.png,object_06a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1207460,,,,,,,,blue,,,null,object_13a.png,object_06a.png,,,,,,,,,,,,,,,,,,
821,,rt_thecrossant_black3,1208680,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.9615384615384616,,,,,,,,,,
null,,color_black3,1208782,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1212284,,,,,,,,black_plus_sign,,,null,object_06a.png,object_02a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1213105,,,,,,,,blue,,,null,object_06a.png,object_02a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1213607,,,,,,,,blue,,,null,object_06a.png,object_02a.png,,,,,,,,,,,,,,,,,,
