rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,color_black4,2021162,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,2024666,,,,black_plus_sign,,,null,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,2025350,,,,green,,,null,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,2025853,,,,green,,,null,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
1229.4000000059605,,rt_thecrossant_black4,2027175,,,,black_plus_sign,,,50,,,1,,,,,,,0.9090909090909091,,,,,,,,,,,,,
null,,color_black4,2027278,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,2030782,,,,black_plus_sign,,,null,object_02c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,2031420,,,,green,,,null,object_02c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,2031923,,,,green,,,null,object_02c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
818.0999999940395,,rt_thecrossant_black4,2033290,,,,black_plus_sign,,,50,,,1,,,,,,,0.9166666666666666,,,,,,,,,,,,,
null,,color_black4,2033394,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,2036898,,,,black_plus_sign,,,null,object_07a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,2037750,,,,green,,,null,object_07a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,2038252,,,,green,,,null,object_07a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
915.9000000059605,,rt_thecrossant_black4,2039406,,,,black_plus_sign,,,50,,,1,,,,,,,0.9230769230769231,,,,,,,,,,,,,
null,,color_black4,2039510,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,2043013,,,,black_plus_sign,,,null,object_02b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,2043449,,,,green,,,null,object_02b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,2043951,,,,green,,,null,object_02b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
1067.2000000029802,,rt_thecrossant_black4,2045520,,,,black_plus_sign,,,50,,,1,,,,,,,0.9285714285714286,,,,,,,,,,,,,
null,,color_black4,2045624,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,2049128,,,,black_plus_sign,,,null,object_05c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,2049860,,,,blue,,,null,object_05c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,2050362,,,,blue,,,null,object_05c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
724.9000000059605,,rt_thecrossant_black4,2051635,,,,black_plus_sign,,,49,,,1,,,,,,,0.9333333333333333,,,,,,,,,,,,,
null,,color_black4,2051739,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,2051843,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
975.1000000089407,,intro_0,2052820,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
2604.7000000029802,,directmemory_phase4,2055426,,,,object_01a.png,,,51,,,1,,object_01b.png,object_05b.png,object_10b.png,object_10b.png,,0.9565217391304348,1,,,,,,,,,,,,
1622.8999999910593,,directmemory_phase4,2057051,,,,object_06b.png,,,51,,,1,,object_04b.png,object_07a.png,object_01b.png,object_01b.png,,0.9574468085106383,1,,,,,,,,,,,,
1317.9000000059605,,directmemory_phase4,2058372,,,,object_02c.png,,,50,,,1,,object_12a.png,object_15a.png,object_10b.png,object_15a.png,,0.9583333333333334,1,,,,,,,,,,,,
2225.199999988079,,directmemory_phase4,2060601,,,,object_12b.png,,,51,,,1,,object_15a.png,object_12a.png,object_02b.png,object_02b.png,,0.9591836734693877,1,,,,,,,,,,,,
2316.5,,directmemory_phase4,2062920,,,,object_03c.png,,,51,,,1,,object_02b.png,object_12a.png,object_05c.png,object_05c.png,,0.96,1,,,,,,,,,,,,
1898.5,,directmemory_phase4,2064821,,,,object_12a.png,,,51,,,1,,object_10c.png,object_05b.png,object_05a.png,object_05a.png,,0.9607843137254902,1,,,,,,,,,,,,
2079.6000000089407,,directmemory_phase4,2066904,,,,object_13a.png,,,49,,,1,,object_03a.png,object_01c.png,object_02a.png,object_03a.png,,0.9615384615384616,1,,,,,,,,,,,,
2209.2000000029802,,directmemory_phase4,2069116,,,,object_02a.png,,,50,,,1,,object_07a.png,object_04b.png,object_03a.png,object_04b.png,,0.9622641509433962,1,,,,,,,,,,,,
2598.3999999910593,,directmemory_phase4,2071717,,,,object_04a.png,,,50,,,1,,object_12b.png,object_06c.png,object_10b.png,object_06c.png,,0.9629629629629629,1,,,,,,,,,,,,
2065,,directmemory_phase4,2073784,,,,object_07b.png,,,50,,,1,,object_02c.png,object_14b.png,object_05a.png,object_14b.png,,0.9636363636363636,1,,,,,,,,,,,,
2196.4000000059605,,directmemory_phase4,2075983,,,,object_07a.png,,,50,,,1,,object_07b.png,object_11a.png,object_05c.png,object_11a.png,,0.9642857142857143,1,,,,,,,,,,,,
1638.6000000089407,,directmemory_phase4,2077625,,,,object_05b.png,,,49,,,1,,object_10c.png,object_05a.png,object_03c.png,object_10c.png,,0.9649122807017544,1,,,,,,,,,,,,
1238.6000000089407,,directmemory_phase4,2078866,,,,object_09a.png,,,50,,,1,,object_02a.png,object_08b.png,object_15a.png,object_08b.png,,0.9655172413793104,1,,,,,,,,,,,,
1860.7999999970198,,directmemory_phase4,2080729,,,,object_07c.png,,,51,,,1,,object_08b.png,object_07a.png,object_01c.png,object_01c.png,,0.9661016949152542,1,,,,,,,,,,,,
1463.0999999940395,,directmemory_phase4,2082195,,,,object_10a.png,,,50,,,1,,object_01a.png,object_14a.png,object_01c.png,object_14a.png,,0.9666666666666667,1,,,,,,,,,,,,
null,,thebreak,2082298,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1527.2000000029802,,intro_0,2083827,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2087330,,,,black_plus_sign,,,null,object_08a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2087746,,,,blue,,,null,object_08a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2088249,,,,blue,,,null,object_08a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
1476.5999999940395,,rt_thecrossant_black5,2089839,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,2089942,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2093445,,,,black_plus_sign,,,null,object_01b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2094026,,,,green,,,null,object_01b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2094528,,,,green,,,null,object_01b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
1644,,rt_thecrossant_black5,2095953,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,2096057,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2099561,,,,black_plus_sign,,,null,object_05a.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2100020,,,,blue,,,null,object_05a.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2100522,,,,blue,,,null,object_05a.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
886.2000000029802,,rt_thecrossant_black5,2102071,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,2102174,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2105678,,,,black_plus_sign,,,null,object_09c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2106364,,,,green,,,null,object_09c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2106867,,,,green,,,null,object_09c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
591.9000000059605,,rt_thecrossant_black5,2108187,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,2108289,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2111793,,,,black_plus_sign,,,null,object_15c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2112698,,,,green,,,null,object_15c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2113199,,,,green,,,null,object_15c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
1129.699999988079,,rt_thecrossant_black5,2114301,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,2114405,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2117908,,,,black_plus_sign,,,null,object_05c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2118965,,,,green,,,null,object_05c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2119467,,,,green,,,null,object_05c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
1400.300000011921,,rt_thecrossant_black5,2120417,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,2120520,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2124022,,,,black_plus_sign,,,null,object_14c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2124752,,,,blue,,,null,object_14c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2125255,,,,blue,,,null,object_14c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
1302.6000000089407,,rt_thecrossant_black5,2126531,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,2126635,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2130139,,,,black_plus_sign,,,null,object_06a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2130598,,,,blue,,,null,object_06a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2131100,,,,blue,,,null,object_06a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
1095.6000000089407,,rt_thecrossant_black5,2132646,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,2132749,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2136253,,,,black_plus_sign,,,null,object_15b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2136704,,,,blue,,,null,object_15b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2137206,,,,blue,,,null,object_15b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
1233.2000000029802,,rt_thecrossant_black5,2138761,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,2138865,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2142369,,,,black_plus_sign,,,null,object_06c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2143293,,,,blue,,,null,object_06c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2143796,,,,blue,,,null,object_06c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
850.1000000089407,,rt_thecrossant_black5,2144877,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,2144980,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2148484,,,,black_plus_sign,,,null,object_08b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2149013,,,,blue,,,null,object_08b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2149516,,,,blue,,,null,object_08b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black5,2150993,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,2151097,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2154602,,,,black_plus_sign,,,null,object_03b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2155284,,,,blue,,,null,object_03b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2155786,,,,blue,,,null,object_03b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
687.3000000119209,,rt_thecrossant_black5,2157110,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,2157213,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2160717,,,,black_plus_sign,,,null,object_13c.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2161456,,,,blue,,,null,object_13c.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2161958,,,,blue,,,null,object_13c.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
1145.7000000029802,,rt_thecrossant_black5,2163223,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,2163327,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2166831,,,,black_plus_sign,,,null,object_01c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2167419,,,,green,,,null,object_01c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2167922,,,,green,,,null,object_01c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
1206,,rt_thecrossant_black5,2169340,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,2169444,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2172948,,,,black_plus_sign,,,null,object_08c.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2173537,,,,green,,,null,object_08c.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2174040,,,,green,,,null,object_08c.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
1244.5999999940395,,rt_thecrossant_black5,2175457,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,2175560,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,2175665,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
898.9000000059605,,intro_0,2176565,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
5608.79999999702,,directmemory_phase5,2182175,,,,object_03b.png,,,50,,,0,,object_04b.png,object_02b.png,object_08a.png,object_04b.png,,0.9508196721311475,0,,,,,,,,,,,,
4334,,directmemory_phase5,2186511,,,,object_08b.png,,,49,,,0,,object_12c.png,object_14b.png,object_13b.png,object_13b.png,,0.9354838709677419,0,,,,,,,,,,,,
7214.699999988079,,directmemory_phase5,2193729,,,,object_09b.png,,,51,,,1,,object_15a.png,object_11b.png,object_05c.png,object_05c.png,,0.9365079365079365,1,,,,,,,,,,,,
2602.2000000029802,,directmemory_phase5,2196333,,,,object_11c.png,,,50,,,1,,object_13c.png,object_05a.png,object_05c.png,object_05a.png,,0.9375,1,,,,,,,,,,,,
2464.5,,directmemory_phase5,2198801,,,,object_08a.png,,,49,,,1,,object_11a.png,object_15a.png,object_11b.png,object_11a.png,,0.9384615384615385,1,,,,,,,,,,,,
8217.90000000596,,directmemory_phase5,2207022,,,,object_10b.png,,,51,,,0,,object_14b.png,object_15b.png,object_12c.png,object_15b.png,,0.9242424242424242,0,,,,,,,,,,,,
4414.5999999940395,,directmemory_phase5,2211438,,,,object_06c.png,,,50,,,1,,object_01c.png,object_11b.png,object_08c.png,object_11b.png,,0.9253731343283582,1,,,,,,,,,,,,
3384.1000000089407,,directmemory_phase5,2214824,,,,object_12c.png,,,51,,,1,,object_03a.png,object_11c.png,object_01b.png,object_01b.png,,0.9264705882352942,1,,,,,,,,,,,,
1683.6000000089407,,directmemory_phase5,2216510,,,,object_10c.png,,,49,,,1,,object_06a.png,object_09c.png,object_05c.png,object_06a.png,,0.927536231884058,1,,,,,,,,,,,,
2680.5999999940395,,directmemory_phase5,2219193,,,,object_15a.png,,,49,,,1,,object_15c.png,object_12c.png,object_05c.png,object_15c.png,,0.9285714285714286,1,,,,,,,,,,,,
3026.2000000029802,,directmemory_phase5,2222222,,,,object_08c.png,,,50,,,0,,object_01b.png,object_15b.png,object_03a.png,object_03a.png,,0.9154929577464789,0,,,,,,,,,,,,
2523,,directmemory_phase5,2224747,,,,object_14a.png,,,50,,,0,,object_14c.png,object_15c.png,object_14b.png,object_14c.png,,0.9027777777777778,0,,,,,,,,,,,,
3847.1000000089407,,directmemory_phase5,2228597,,,,object_09c.png,,,49,,,1,,object_14b.png,object_05c.png,object_08c.png,object_14b.png,,0.9041095890410958,1,,,,,,,,,,,,
3546,,directmemory_phase5,2232145,,,,object_13c.png,,,50,,,0,,object_02b.png,object_08b.png,object_12c.png,object_02b.png,,0.8918918918918919,0,,,,,,,,,,,,
6472.79999999702,,directmemory_phase5,2238620,,,,object_04c.png,,,51,,,0,,object_08c.png,object_01c.png,object_10c.png,object_01c.png,,0.88,0,,,,,,,,,,,,
null,,thebreak,2238722,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
787,,intro_0,2239511,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2243013,,,,black_plus_sign,,,null,object_10b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2243555,,,,green,,,null,object_10b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2244057,,,,green,,,null,object_10b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
1065.300000011921,,rt_thecrossant_black6,2245522,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black6,2245625,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2249129,,,,black_plus_sign,,,null,object_08a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2249632,,,,green,,,null,object_08a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2250134,,,,green,,,null,object_08a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
816.0999999940395,,rt_thecrossant_black6,2251638,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black6,2251742,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2255246,,,,black_plus_sign,,,null,object_06a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2255708,,,,green,,,null,object_06a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2256210,,,,green,,,null,object_06a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
823.6000000089407,,rt_thecrossant_black6,2257755,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black6,2257858,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2261362,,,,black_plus_sign,,,null,object_14a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2261912,,,,blue,,,null,object_14a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2262414,,,,blue,,,null,object_14a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
996.5,,rt_thecrossant_black6,2263870,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black6,2263973,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2267477,,,,black_plus_sign,,,null,object_02b.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2268431,,,,blue,,,null,object_02b.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2268933,,,,blue,,,null,object_02b.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
904.6000000089407,,rt_thecrossant_black6,2269984,,,,black_plus_sign,,,50,,,0,,,,,,,0.8,,,,,,,,,,,,,
null,,color_black6,2270086,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2273590,,,,black_plus_sign,,,null,object_11b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2274162,,,,blue,,,null,object_11b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2274664,,,,blue,,,null,object_11b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
1738.7999999970198,,rt_thecrossant_black6,2276099,,,,black_plus_sign,,,49,,,1,,,,,,,0.8333333333333334,,,,,,,,,,,,,
null,,color_black6,2276201,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2279705,,,,black_plus_sign,,,null,object_12c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2280588,,,,blue,,,null,object_12c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2281090,,,,blue,,,null,object_12c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
850.9000000059605,,rt_thecrossant_black6,2282212,,,,black_plus_sign,,,49,,,1,,,,,,,0.8571428571428571,,,,,,,,,,,,,
null,,color_black6,2282316,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2285820,,,,black_plus_sign,,,null,object_09b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2286713,,,,green,,,null,object_09b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2287217,,,,green,,,null,object_09b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black6,2288330,,,,black_plus_sign,,,null,,,,,,,,,,0.8571428571428571,,,,,,,,,,,,,
null,,color_black6,2288433,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2291938,,,,black_plus_sign,,,null,object_04c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2292379,,,,green,,,null,object_04c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2292882,,,,green,,,null,object_04c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
1159.4000000059605,,rt_thecrossant_black6,2294447,,,,black_plus_sign,,,50,,,1,,,,,,,0.875,,,,,,,,,,,,,
null,,color_black6,2294550,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2298055,,,,black_plus_sign,,,null,object_05a.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2298458,,,,blue,,,null,object_05a.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2298961,,,,blue,,,null,object_05a.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
880.9000000059605,,rt_thecrossant_black6,2300565,,,,black_plus_sign,,,49,,,1,,,,,,,0.8888888888888888,,,,,,,,,,,,,
null,,color_black6,2300668,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2304170,,,,black_plus_sign,,,null,object_03b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2305103,,,,green,,,null,object_03b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2305605,,,,green,,,null,object_03b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
525.2000000029802,,rt_thecrossant_black6,2306678,,,,black_plus_sign,,,50,,,1,,,,,,,0.9,,,,,,,,,,,,,
null,,color_black6,2306780,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2310284,,,,black_plus_sign,,,null,object_08b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2310759,,,,blue,,,null,object_08b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2311262,,,,blue,,,null,object_08b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
1258.7000000029802,,rt_thecrossant_black6,2312793,,,,black_plus_sign,,,49,,,1,,,,,,,0.9090909090909091,,,,,,,,,,,,,
null,,color_black6,2312896,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2316401,,,,black_plus_sign,,,null,object_09c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2317213,,,,green,,,null,object_09c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2317715,,,,green,,,null,object_09c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
1341.6000000089407,,rt_thecrossant_black6,2318910,,,,black_plus_sign,,,50,,,1,,,,,,,0.9166666666666666,,,,,,,,,,,,,
null,,color_black6,2319013,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2322517,,,,black_plus_sign,,,null,object_15c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2323491,,,,green,,,null,object_15c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2323993,,,,green,,,null,object_15c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
