rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,practice_cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,black_cross(without_color)4,893400,,,,green,,,null,object_01c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,893903,,,,green,,,null,object_01c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
1327.4000000059605,,rt_thecrossant_black4,894965,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black4,895067,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,898571,,,,black_plus_sign,,,null,object_09c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,899579,,,,green,,,null,object_09c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,900081,,,,green,,,null,object_09c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
1442.2999999821186,,rt_thecrossant_black4,901079,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black4,901182,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,901286,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
4989.300000011921,,intro_0,906278,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
3279.2999999821186,,directmemory_phase4,909559,,,,object_11a.png,,,50,,,,0,object_04c.png,object_12a.png,object_03c.png,object_03c.png,,0.41304347826086957,0,,,,,,,,,,,
2960,,directmemory_phase4,912521,,,,object_12a.png,,,49,,,,0,object_14c.png,object_06b.png,object_13a.png,object_06b.png,,0.40425531914893614,0,,,,,,,,,,,
2425.2999999821186,,directmemory_phase4,914951,,,,object_07c.png,,,51,,,,0,object_04c.png,object_04b.png,object_03a.png,object_04c.png,,0.3958333333333333,0,,,,,,,,,,,
3116,,directmemory_phase4,918071,,,,object_03b.png,,,49,,,,1,object_13c.png,object_10c.png,object_08b.png,object_13c.png,,0.40816326530612246,1,,,,,,,,,,,
4125.9000000059605,,directmemory_phase4,922199,,,,object_04a.png,,,51,,,,0,object_06b.png,object_10a.png,object_10c.png,object_10a.png,,0.4,0,,,,,,,,,,,
3604.600000023842,,directmemory_phase4,925807,,,,object_08a.png,,,51,,,,1,object_08b.png,object_07c.png,object_06a.png,object_06a.png,,0.4117647058823529,1,,,,,,,,,,,
2533.0999999940395,,directmemory_phase4,928344,,,,object_09a.png,,,50,,,,1,object_10c.png,object_02b.png,object_02a.png,object_02b.png,,0.4230769230769231,1,,,,,,,,,,,
3695.4000000059605,,directmemory_phase4,932043,,,,object_08b.png,,,51,,,,0,object_03b.png,object_11b.png,object_12b.png,object_11b.png,,0.41509433962264153,0,,,,,,,,,,,
3540.9000000059605,,directmemory_phase4,935588,,,,object_07b.png,,,51,,,,1,object_10a.png,object_02a.png,object_12b.png,object_12b.png,,0.42592592592592593,1,,,,,,,,,,,
3739.7999999821186,,directmemory_phase4,939331,,,,object_13a.png,,,50,,,,0,object_03a.png,object_11b.png,object_03c.png,object_03a.png,,0.41818181818181815,0,,,,,,,,,,,
3404,,directmemory_phase4,942738,,,,object_14c.png,,,50,,,,0,object_08c.png,object_03b.png,object_12a.png,object_08c.png,,0.4107142857142857,0,,,,,,,,,,,
4172.799999982119,,directmemory_phase4,946915,,,,object_05c.png,,,49,,,,1,object_11c.png,object_08b.png,object_13c.png,object_11c.png,,0.42105263157894735,1,,,,,,,,,,,
3500.2999999821186,,directmemory_phase4,950419,,,,object_02a.png,,,49,,,,0,object_08a.png,object_06b.png,object_10c.png,object_10c.png,,0.41379310344827586,0,,,,,,,,,,,
3776,,directmemory_phase4,954199,,,,object_02c.png,,,50,,,,1,object_14c.png,object_15a.png,object_03c.png,object_15a.png,,0.423728813559322,1,,,,,,,,,,,
3168.2999999821186,,directmemory_phase4,957371,,,,object_13b.png,,,51,,,,0,object_04b.png,object_08c.png,object_11a.png,object_04b.png,,0.4166666666666667,0,,,,,,,,,,,
null,,thebreak,957475,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
2051.300000011921,,intro_0,959528,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,963031,,,,black_plus_sign,,,null,object_11a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,964082,,,,blue,,,null,object_11a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,964585,,,,blue,,,null,object_11a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
1561.7999999821186,,rt_thecrossant_black5,965552,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black5,965655,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,969159,,,,black_plus_sign,,,null,object_06b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,970227,,,,green,,,null,object_06b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,970733,,,,green,,,null,object_06b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,
1272.300000011921,,rt_thecrossant_black5,971669,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black5,971772,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,975276,,,,black_plus_sign,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,976314,,,,green,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,976817,,,,green,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
1380,,rt_thecrossant_black5,977785,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black5,977888,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,981393,,,,black_plus_sign,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,982014,,,,green,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,982516,,,,green,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,
1490.1000000238419,,rt_thecrossant_black5,983901,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black5,984004,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,987508,,,,black_plus_sign,,,null,object_11b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,988551,,,,green,,,null,object_11b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,989054,,,,green,,,null,object_11b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
1065.0999999940395,,rt_thecrossant_black5,990017,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black5,990126,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,993630,,,,black_plus_sign,,,null,object_13a.png,object_03a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,994574,,,,green,,,null,object_13a.png,object_03a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,995077,,,,green,,,null,object_13a.png,object_03a.png,,,,,,,,,,,,,,,,,,,,
1382.5999999940395,,rt_thecrossant_black5,996139,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black5,996243,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,999747,,,,black_plus_sign,,,null,object_08c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1000638,,,,blue,,,null,object_08c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1001140,,,,blue,,,null,object_08c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
1410.5,,rt_thecrossant_black5,1002255,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black5,1002358,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1005861,,,,black_plus_sign,,,null,object_10a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1006306,,,,blue,,,null,object_10a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1006808,,,,blue,,,null,object_10a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
1330.1000000238419,,rt_thecrossant_black5,1008370,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black5,1008473,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1011977,,,,black_plus_sign,,,null,object_02c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1012715,,,,green,,,null,object_02c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1013218,,,,green,,,null,object_02c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
896.5999999940395,,rt_thecrossant_black5,1014487,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black5,1014590,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1018094,,,,black_plus_sign,,,null,object_12b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1018593,,,,green,,,null,object_12b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1019102,,,,green,,,null,object_12b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
1251.2999999821186,,rt_thecrossant_black5,1020609,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black5,1020712,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1024215,,,,black_plus_sign,,,null,object_13c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1024656,,,,blue,,,null,object_13c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1025158,,,,blue,,,null,object_13c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
928,,rt_thecrossant_black5,1026723,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black5,1026827,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1030330,,,,black_plus_sign,,,null,object_06a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1030928,,,,green,,,null,object_06a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1031431,,,,green,,,null,object_06a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
917.9000000059605,,rt_thecrossant_black5,1032839,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black5,1032943,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1036447,,,,black_plus_sign,,,null,object_13b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1037086,,,,blue,,,null,object_13b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1037588,,,,blue,,,null,object_13b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
942,,rt_thecrossant_black5,1038954,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black5,1039057,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1042561,,,,black_plus_sign,,,null,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1043351,,,,blue,,,null,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
424.09999999403954,,rt_plussign_withcolor5,1043854,,,,blue,,,49,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black5,1045070,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black5,1045173,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1048676,,,,black_plus_sign,,,null,object_09a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1049446,,,,blue,,,null,object_09a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1049949,,,,blue,,,null,object_09a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
1177.300000011921,,rt_thecrossant_black5,1051186,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black5,1051289,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1051394,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
4401.4000000059605,,intro_0,1055798,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
3169.4000000059605,,directmemory_phase5,1058970,,,,object_15c.png,,,50,,,,0,object_03b.png,object_05b.png,object_04a.png,object_04a.png,,0.4098360655737705,0,,,,,,,,,,,
1813.5,,directmemory_phase5,1060787,,,,object_10b.png,,,49,,,,0,object_02b.png,object_07a.png,object_04c.png,object_04c.png,,0.4032258064516129,0,,,,,,,,,,,
2826.5,,directmemory_phase5,1063618,,,,object_05a.png,,,49,,,,1,object_02a.png,object_04b.png,object_01a.png,object_02a.png,,0.4126984126984127,1,,,,,,,,,,,
2096,,directmemory_phase5,1065718,,,,object_14a.png,,,49,,,,0,object_01a.png,object_08c.png,object_08b.png,object_08c.png,,0.40625,0,,,,,,,,,,,
2902.9000000059605,,directmemory_phase5,1068625,,,,object_06c.png,,,51,,,,0,object_01c.png,object_08b.png,object_15a.png,object_08b.png,,0.4,0,,,,,,,,,,,
2728.7999999821186,,directmemory_phase5,1071358,,,,object_01b.png,,,51,,,,0,object_02b.png,object_04b.png,object_15b.png,object_02b.png,,0.3939393939393939,0,,,,,,,,,,,
3374.5,,directmemory_phase5,1074737,,,,object_01c.png,,,51,,,,0,object_05b.png,object_03c.png,object_13a.png,object_03c.png,,0.3880597014925373,0,,,,,,,,,,,
2513.9000000059605,,directmemory_phase5,1077255,,,,object_12c.png,,,49,,,,1,object_11c.png,object_08c.png,object_15b.png,object_11c.png,,0.39705882352941174,1,,,,,,,,,,,
2033.199999988079,,directmemory_phase5,1079292,,,,object_05b.png,,,50,,,,1,object_07a.png,object_04b.png,object_08c.png,object_04b.png,,0.4057971014492754,1,,,,,,,,,,,
2788,,directmemory_phase5,1082084,,,,object_07a.png,,,50,,,,1,object_15c.png,object_03b.png,object_15a.png,object_03b.png,,0.4142857142857143,1,,,,,,,,,,,
1638.3999999761581,,directmemory_phase5,1083726,,,,object_14b.png,,,49,,,,1,object_06a.png,object_06b.png,object_09b.png,object_06a.png,,0.4225352112676056,1,,,,,,,,,,,
1974.5,,directmemory_phase5,1085704,,,,object_01a.png,,,50,,,,1,object_07a.png,object_06b.png,object_04a.png,object_06b.png,,0.4305555555555556,1,,,,,,,,,,,
2340.800000011921,,directmemory_phase5,1088050,,,,object_09c.png,,,51,,,,1,object_15a.png,object_14b.png,object_07b.png,object_07b.png,,0.4383561643835616,1,,,,,,,,,,,
1762.5,,directmemory_phase5,1089816,,,,object_15b.png,,,49,,,,0,object_05b.png,object_13a.png,object_03b.png,object_13a.png,,0.43243243243243246,0,,,,,,,,,,,
2652.5,,directmemory_phase5,1092471,,,,object_09b.png,,,50,,,,0,object_15a.png,object_04b.png,object_05b.png,object_15a.png,,0.4266666666666667,0,,,,,,,,,,,
null,,thebreak,1092576,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
1979.5999999940395,,intro_0,1094558,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1098061,,,,black_plus_sign,,,null,object_03b.png,object_13c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1098924,,,,blue,,,null,object_03b.png,object_13c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1099427,,,,blue,,,null,object_03b.png,object_13c.png,,,,,,,,,,,,,,,,,,,,
1266.5,,rt_thecrossant_black6,1100570,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black6,1100673,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1104177,,,,black_plus_sign,,,null,object_13b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1105204,,,,green,,,null,object_13b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1105706,,,,green,,,null,object_13b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
1340.300000011921,,rt_thecrossant_black6,1106686,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black6,1106788,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1110294,,,,black_plus_sign,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1110883,,,,blue,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1111385,,,,blue,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,
1569,,rt_thecrossant_black6,1112803,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black6,1112906,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1116411,,,,black_plus_sign,,,null,object_02c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1117384,,,,green,,,null,object_02c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1117887,,,,green,,,null,object_02c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
895.7999999821186,,rt_thecrossant_black6,1118921,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black6,1119023,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1122528,,,,black_plus_sign,,,null,object_07b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1123252,,,,green,,,null,object_07b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1123754,,,,green,,,null,object_07b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
1390.0999999940395,,rt_thecrossant_black6,1125036,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black6,1125140,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1128643,,,,black_plus_sign,,,null,object_14c.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1129643,,,,blue,,,null,object_14c.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1130159,,,,blue,,,null,object_14c.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
966.2999999821186,,rt_thecrossant_black6,1131165,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black6,1131269,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1134773,,,,black_plus_sign,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1135477,,,,blue,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1135980,,,,blue,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
1545.0999999940395,,rt_thecrossant_black6,1137294,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black6,1137398,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1140902,,,,black_plus_sign,,,null,object_08a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1141619,,,,blue,,,null,object_08a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1142123,,,,blue,,,null,object_08a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
1146.5999999940395,,rt_thecrossant_black6,1143421,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black6,1143525,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1147028,,,,black_plus_sign,,,null,object_04c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1147702,,,,green,,,null,object_04c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1148205,,,,green,,,null,object_04c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,
1066.800000011921,,rt_thecrossant_black6,1149536,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black6,1149639,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1153143,,,,black_plus_sign,,,null,object_03c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1153742,,,,green,,,null,object_03c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1154245,,,,green,,,null,object_03c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,
1010.9000000059605,,rt_thecrossant_black6,1155653,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black6,1155757,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1159262,,,,black_plus_sign,,,null,object_13a.png,object_03a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1160199,,,,blue,,,null,object_13a.png,object_03a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1160702,,,,blue,,,null,object_13a.png,object_03a.png,,,,,,,,,,,,,,,,,,,,
901.7000000178814,,rt_thecrossant_black6,1161771,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black6,1161874,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1165379,,,,black_plus_sign,,,null,object_02b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1166007,,,,green,,,null,object_02b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1166510,,,,green,,,null,object_02b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,
1482,,rt_thecrossant_black6,1167888,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black6,1168002,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1171506,,,,black_plus_sign,,,null,object_10a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1171937,,,,green,,,null,object_10a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1172440,,,,green,,,null,object_10a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
1012.4000000059605,,rt_thecrossant_black6,1174015,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black6,1174118,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1177623,,,,black_plus_sign,,,null,object_11b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1178109,,,,green,,,null,object_11b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1178611,,,,green,,,null,object_11b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
888.5999999940395,,rt_thecrossant_black6,1180131,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black6,1180234,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1183738,,,,black_plus_sign,,,null,object_06b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1184441,,,,blue,,,null,object_06b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1184944,,,,blue,,,null,object_06b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,
951.8999999761581,,rt_thecrossant_black6,1186247,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black6,1186350,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1186454,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
5432.4000000059605,,intro_0,1191889,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
2768.2000000178814,,directmemory_phase6,1194660,,,,object_03b.png,,,51,,,,0,object_13c.png,object_12a.png,object_06b.png,object_13c.png,,0.42105263157894735,0,,,,,,,,,,,
1950,,directmemory_phase6,1196613,,,,object_02b.png,,,49,,,,1,object_09a.png,object_10c.png,object_08b.png,object_09a.png,,0.42857142857142855,1,,,,,,,,,,,
2498.4000000059605,,directmemory_phase6,1199115,,,,object_04c.png,,,49,,,,1,object_07c.png,object_02c.png,object_07b.png,object_07c.png,,0.4358974358974359,1,,,,,,,,,,,
2435.5999999940395,,directmemory_phase6,1201554,,,,object_04a.png,,,49,,,,1,object_10a.png,object_12a.png,object_03b.png,object_10a.png,,0.4430379746835443,1,,,,,,,,,,,
2615.0999999940395,,directmemory_phase6,1204173,,,,object_06b.png,,,51,,,,0,object_12a.png,object_13b.png,object_04a.png,object_12a.png,,0.4375,0,,,,,,,,,,,
2345.300000011921,,directmemory_phase6,1206523,,,,object_06a.png,,,50,,,,1,object_03b.png,object_08a.png,object_09a.png,object_08a.png,,0.4444444444444444,1,,,,,,,,,,,
2554.699999988079,,directmemory_phase6,1209082,,,,object_08c.png,,,49,,,,1,object_14c.png,object_08a.png,object_04a.png,object_14c.png,,0.45121951219512196,1,,,,,,,,,,,
2803.0999999940395,,directmemory_phase6,1211889,,,,object_12b.png,,,49,,,,0,object_08a.png,object_07b.png,object_02a.png,object_07b.png,,0.4457831325301205,0,,,,,,,,,,,
3215.5,,directmemory_phase6,1215109,,,,object_13b.png,,,51,,,,0,object_04b.png,object_08c.png,object_02c.png,object_04b.png,,0.44047619047619047,0,,,,,,,,,,,
2913.9000000059605,,directmemory_phase6,1218026,,,,object_08b.png,,,51,,,,1,object_02c.png,object_02a.png,object_11b.png,object_11b.png,,0.4470588235294118,1,,,,,,,,,,,
