rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,failed_practice,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,color_black3,1658143,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1661658,,,,,,,,black_plus_sign,,,null,,object_06c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1662192,,,,,,,,green,,,null,,object_06c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1662694,,,,,,,,green,,,null,,object_06c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
869.5999999642372,,rt_thecrossant_black3,1664165,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,1664276,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1667780,,,,,,,,black_plus_sign,,,null,,object_03c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1668695,,,,,,,,blue,,,null,,object_03c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
456,,rt_plussign_withcolor3,1669197,,,,,,,,blue,,,49,,object_03c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1670288,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,1670391,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1673895,,,,,,,,black_plus_sign,,,null,,object_12c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1674971,,,,,,,,green,,,null,,object_12c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
444.4000000357628,,rt_plussign_withcolor3,1675485,,,,,,,,green,,,50,,object_12c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1676429,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,1676533,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1680035,,,,,,,,black_plus_sign,,,null,,object_11a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1680579,,,,,,,,blue,,,null,,object_11a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1681082,,,,,,,,blue,,,null,,object_11a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
1283.4000000357628,,rt_thecrossant_black3,1682549,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,1682650,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1682753,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
3103.099999964237,,intro_0,1685857,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
3493.900000035763,,directmemory_phase3,1689353,,,,,,,,object_10c.png,,,49,,,,1,,object_05b.png,object_13c.png,object_06c.png,object_05b.png,,0.4838709677419355,1,,,,,,,,,,,
3348.5,,directmemory_phase3,1692705,,,,,,,,object_03b.png,,,49,,,,1,,object_11a.png,object_07c.png,object_05b.png,object_11a.png,,0.5,1,,,,,,,,,,,
5028.700000047684,,directmemory_phase3,1697737,,,,,,,,object_14c.png,,,50,,,,0,,object_08c.png,object_11c.png,object_03a.png,object_03a.png,,0.48484848484848486,0,,,,,,,,,,,
2747.800000011921,,directmemory_phase3,1700489,,,,,,,,object_15c.png,,,50,,,,1,,object_13c.png,object_12c.png,object_11c.png,object_12c.png,,0.5,1,,,,,,,,,,,
2741,,directmemory_phase3,1703233,,,,,,,,object_10b.png,,,50,,,,1,,object_01b.png,object_03c.png,object_11a.png,object_03c.png,,0.5142857142857142,1,,,,,,,,,,,
3284.899999976158,,directmemory_phase3,1706521,,,,,,,,object_15b.png,,,51,,,,1,,object_12c.png,object_03c.png,object_02b.png,object_02b.png,,0.5277777777777778,1,,,,,,,,,,,
3924.800000011921,,directmemory_phase3,1710449,,,,,,,,object_11b.png,,,50,,,,1,,object_05b.png,object_09a.png,object_12c.png,object_09a.png,,0.5405405405405406,1,,,,,,,,,,,
2900.400000035763,,directmemory_phase3,1713353,,,,,,,,object_04a.png,,,51,,,,0,,object_08c.png,object_05b.png,object_07c.png,object_08c.png,,0.5263157894736842,0,,,,,,,,,,,
2356.399999976158,,directmemory_phase3,1715713,,,,,,,,object_12b.png,,,51,,,,0,,object_05c.png,object_09b.png,object_01b.png,object_09b.png,,0.5128205128205128,0,,,,,,,,,,,
2293.7999999523163,,directmemory_phase3,1718009,,,,,,,,object_01c.png,,,50,,,,0,,object_05c.png,object_11a.png,object_13c.png,object_13c.png,,0.5,0,,,,,,,,,,,
2084.800000011921,,directmemory_phase3,1720097,,,,,,,,object_02c.png,,,51,,,,1,,object_05c.png,object_12c.png,object_01b.png,object_01b.png,,0.5121951219512195,1,,,,,,,,,,,
1692.8999999761581,,directmemory_phase3,1721793,,,,,,,,object_14a.png,,,50,,,,0,,object_03c.png,object_11c.png,object_06c.png,object_06c.png,,0.5,0,,,,,,,,,,,
1955.699999988079,,directmemory_phase3,1723753,,,,,,,,object_13a.png,,,51,,,,1,,object_01b.png,object_13c.png,object_05c.png,object_05c.png,,0.5116279069767442,1,,,,,,,,,,,
3132.600000023842,,directmemory_phase3,1726889,,,,,,,,object_01a.png,,,49,,,,1,,object_11c.png,object_05b.png,object_13c.png,object_11c.png,,0.5227272727272727,1,,,,,,,,,,,
4484.699999988079,,directmemory_phase3,1731377,,,,,,,,object_04c.png,,,51,,,,1,,object_13c.png,object_09b.png,object_07c.png,object_07c.png,,0.5333333333333333,1,,,,,,,,,,,
null,,thebreak,1731480,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
2758.899999976158,,intro_0,1734241,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1737745,,,,,,,,black_plus_sign,,,null,,object_13c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1738522,,,,,,,,blue,,,null,,object_13c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1739024,,,,,,,,blue,,,null,,object_13c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
1114.7999999523163,,rt_thecrossant_black4,1740251,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,1740354,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1743858,,,,,,,,black_plus_sign,,,null,,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1744337,,,,,,,,green,,,null,,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1744840,,,,,,,,green,,,null,,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
881.8999999761581,,rt_thecrossant_black4,1746366,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,1746468,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1749973,,,,,,,,black_plus_sign,,,null,,object_05c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1750549,,,,,,,,green,,,null,,object_05c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1751051,,,,,,,,green,,,null,,object_05c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
676.9000000357628,,rt_thecrossant_black4,1752480,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,1752582,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1756085,,,,,,,,black_plus_sign,,,null,,object_08c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1756647,,,,,,,,blue,,,null,,object_08c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1757150,,,,,,,,blue,,,null,,object_08c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
732.6000000238419,,rt_thecrossant_black4,1758593,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,1758696,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1762199,,,,,,,,black_plus_sign,,,null,,object_11c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1763152,,,,,,,,blue,,,null,,object_11c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1763653,,,,,,,,blue,,,null,,object_11c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
724.4000000357628,,rt_thecrossant_black4,1764706,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,1764810,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1768314,,,,,,,,black_plus_sign,,,null,,object_03a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1768895,,,,,,,,green,,,null,,object_03a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
440.39999997615814,,rt_plussign_withcolor4,1769396,,,,,,,,green,,,50,,object_03a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,1770830,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,1770932,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1774435,,,,,,,,black_plus_sign,,,null,,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1775516,,,,,,,,green,,,null,,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1776018,,,,,,,,green,,,null,,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
739.7999999523163,,rt_thecrossant_black4,1776942,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,1777045,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1780549,,,,,,,,black_plus_sign,,,null,,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1781372,,,,,,,,green,,,null,,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1781875,,,,,,,,green,,,null,,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
1191.6000000238419,,rt_thecrossant_black4,1783057,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,1783170,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1786674,,,,,,,,black_plus_sign,,,null,,object_03c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1787118,,,,,,,,green,,,null,,object_03c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1787620,,,,,,,,green,,,null,,object_03c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
946.8999999761581,,rt_thecrossant_black4,1789193,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,1789296,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1792801,,,,,,,,black_plus_sign,,,null,,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1793341,,,,,,,,blue,,,null,,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
498.69999998807907,,rt_plussign_withcolor4,1793843,,,,,,,,blue,,,49,,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,1795308,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,1795411,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1798916,,,,,,,,black_plus_sign,,,null,,object_11a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1800014,,,,,,,,green,,,null,,object_11a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
473.80000001192093,,rt_plussign_withcolor4,1800516,,,,,,,,green,,,50,,object_11a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,1801423,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,1801527,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1805029,,,,,,,,black_plus_sign,,,null,,object_09b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1805655,,,,,,,,blue,,,null,,object_09b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1806157,,,,,,,,blue,,,null,,object_09b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
1262.3999999761581,,rt_thecrossant_black4,1807537,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,1807639,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1811143,,,,,,,,black_plus_sign,,,null,,object_01b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1811847,,,,,,,,green,,,null,,object_01b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1812349,,,,,,,,green,,,null,,object_01b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
852.6999999880791,,rt_thecrossant_black4,1813662,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,1813766,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1817269,,,,,,,,black_plus_sign,,,null,,object_06c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1818268,,,,,,,,green,,,null,,object_06c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1818771,,,,,,,,green,,,null,,object_06c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
925.6000000238419,,rt_thecrossant_black4,1819784,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,1819894,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1823398,,,,,,,,black_plus_sign,,,null,,object_12c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1823877,,,,,,,,green,,,null,,object_12c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1824379,,,,,,,,green,,,null,,object_12c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
1203.6000000238419,,rt_thecrossant_black4,1825906,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,1826009,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1826112,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
31886.80000001192,,intro_0,1858000,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
3911,,directmemory_phase4,1861913,,,,,,,,object_10c.png,,,50,,,,1,,object_13c.png,object_05b.png,object_06c.png,object_05b.png,,0.5434782608695652,1,,,,,,,,,,,
1836.6000000238419,,directmemory_phase4,1863753,,,,,,,,object_10b.png,,,49,,,,1,,object_03c.png,object_09a.png,object_05b.png,object_03c.png,,0.5531914893617021,1,,,,,,,,,,,
1756,,directmemory_phase4,1865513,,,,,,,,object_04c.png,,,51,,,,1,,object_08c.png,object_02b.png,object_07c.png,object_07c.png,,0.5625,1,,,,,,,,,,,
3181.2000000476837,,directmemory_phase4,1868698,,,,,,,,object_04a.png,,,49,,,,1,,object_08c.png,object_12c.png,object_07c.png,object_08c.png,,0.5714285714285714,1,,,,,,,,,,,
1716,,directmemory_phase4,1870417,,,,,,,,object_15c.png,,,50,,,,1,,object_09b.png,object_12c.png,object_13c.png,object_12c.png,,0.58,1,,,,,,,,,,,
2308.600000023842,,directmemory_phase4,1872729,,,,,,,,object_12b.png,,,49,,,,1,,object_09b.png,object_13c.png,object_08c.png,object_09b.png,,0.5882352941176471,1,,,,,,,,,,,
2700.599999964237,,directmemory_phase4,1875433,,,,,,,,object_13a.png,,,49,,,,1,,object_05c.png,object_09b.png,object_11c.png,object_05c.png,,0.5961538461538461,1,,,,,,,,,,,
2428.7000000476837,,directmemory_phase4,1877865,,,,,,,,object_11b.png,,,50,,,,1,,object_05c.png,object_09a.png,object_12c.png,object_09a.png,,0.6037735849056604,1,,,,,,,,,,,
1396.7999999523163,,directmemory_phase4,1879266,,,,,,,,object_02c.png,,,49,,,,1,,object_01b.png,object_07c.png,object_03c.png,object_01b.png,,0.6111111111111112,1,,,,,,,,,,,
1499.800000011921,,directmemory_phase4,1880769,,,,,,,,object_01a.png,,,49,,,,1,,object_11c.png,object_12c.png,object_05c.png,object_11c.png,,0.6181818181818182,1,,,,,,,,,,,
2532.600000023842,,directmemory_phase4,1883305,,,,,,,,object_03b.png,,,49,,,,1,,object_11a.png,object_05b.png,object_01b.png,object_11a.png,,0.625,1,,,,,,,,,,,
3228.800000011921,,directmemory_phase4,1886537,,,,,,,,object_14a.png,,,50,,,,0,,object_06c.png,object_11c.png,object_03c.png,object_06c.png,,0.6140350877192983,0,,,,,,,,,,,
2788.900000035763,,directmemory_phase4,1889330,,,,,,,,object_14c.png,,,51,,,,0,,object_02b.png,object_03a.png,object_12c.png,object_03a.png,,0.603448275862069,0,,,,,,,,,,,
2419.900000035763,,directmemory_phase4,1891753,,,,,,,,object_15b.png,,,49,,,,1,,object_02b.png,object_08c.png,object_05b.png,object_02b.png,,0.6101694915254238,1,,,,,,,,,,,
2771.099999964237,,directmemory_phase4,1894528,,,,,,,,object_01c.png,,,50,,,,0,,object_13c.png,object_06c.png,object_05b.png,object_13c.png,,0.6,0,,,,,,,,,,,
null,,thebreak,1894629,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
2146.399999976158,,intro_0,1896777,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1900291,,,,,,,,black_plus_sign,,,null,,object_01c.png,object_07a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1900960,,,,,,,,blue,,,null,,object_01c.png,object_07a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1901462,,,,,,,,blue,,,null,,object_01c.png,object_07a.png,,,,,,,,,,,,,,,,,,,,
1902.699999988079,,rt_thecrossant_black5,1902800,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black5,1902903,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1906414,,,,,,,,black_plus_sign,,,null,,object_02c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1907381,,,,,,,,green,,,null,,object_02c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,
466.7999999523163,,rt_plussign_withcolor5,1907883,,,,,,,,green,,,50,,object_02c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black5,1908922,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black5,1909025,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1912528,,,,,,,,black_plus_sign,,,null,,object_01a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1913317,,,,,,,,green,,,null,,object_01a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
458.5,,rt_plussign_withcolor5,1913820,,,,,,,,green,,,50,,object_01a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black5,1915037,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black5,1915141,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1918650,,,,,,,,black_plus_sign,,,null,,object_12b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1919400,,,,,,,,green,,,null,,object_12b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1919901,,,,,,,,green,,,null,,object_12b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
943.6999999880791,,rt_thecrossant_black5,1921156,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black5,1921257,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1924760,,,,,,,,black_plus_sign,,,null,,object_10b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1925643,,,,,,,,blue,,,null,,object_10b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
493.69999998807907,,rt_plussign_withcolor5,1926145,,,,,,,,blue,,,49,,object_10b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black5,1927270,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black5,1927373,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1930876,,,,,,,,black_plus_sign,,,null,,object_14a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1931634,,,,,,,,green,,,null,,object_14a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,
501.30000001192093,,rt_plussign_withcolor5,1932138,,,,,,,,green,,,50,,object_14a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black5,1933390,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black5,1933493,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1936997,,,,,,,,black_plus_sign,,,null,,object_10c.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1937501,,,,,,,,blue,,,null,,object_10c.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
443.30000001192093,,rt_plussign_withcolor5,1938004,,,,,,,,blue,,,50,,object_10c.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black5,1939506,,,,,,,,black_plus_sign,,,null,,,,0,,,,,,,0.8571428571428571,,,,,,,,,,,,
null,,color_black5,1939609,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1943113,,,,,,,,black_plus_sign,,,null,,object_04c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1943950,,,,,,,,blue,,,null,,object_04c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1944453,,,,,,,,blue,,,null,,object_04c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
699.4000000357628,,rt_thecrossant_black5,1945622,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,0.875,,,,,,,,,,,,
null,,color_black5,1945725,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1949244,,,,,,,,black_plus_sign,,,null,,object_04a.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1950041,,,,,,,,green,,,null,,object_04a.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1950542,,,,,,,,green,,,null,,object_04a.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
999.1000000238419,,rt_thecrossant_black5,1951759,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,0.8888888888888888,,,,,,,,,,,,
null,,color_black5,1951862,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1955366,,,,,,,,black_plus_sign,,,null,,object_13a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1955912,,,,,,,,blue,,,null,,object_13a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1956414,,,,,,,,blue,,,null,,object_13a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,
1302.1000000238419,,rt_thecrossant_black5,1957874,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,0.9,,,,,,,,,,,,
null,,color_black5,1957976,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1961492,,,,,,,,black_plus_sign,,,null,,object_15c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1961985,,,,,,,,green,,,null,,object_15c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1962488,,,,,,,,green,,,null,,object_15c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
771,,rt_thecrossant_black5,1964013,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,0.9090909090909091,,,,,,,,,,,,
null,,color_black5,1964115,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1967633,,,,,,,,black_plus_sign,,,null,,object_14c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1968640,,,,,,,,green,,,null,,object_14c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,1969142,,,,,,,,green,,,null,,object_14c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,
606.7000000476837,,rt_thecrossant_black5,1970141,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,0.9166666666666666,,,,,,,,,,,,
null,,color_black5,1970244,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,1973748,,,,,,,,black_plus_sign,,,null,,object_15b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,1974307,,,,,,,,blue,,,null,,object_15b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
