rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
395.19999998807907,,rt_plussign_withcolor4,659533,,,,,,,,green,,,50,object_10a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,660937,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,0.8571428571428571,,,,,,,,,,,,,
null,,color_black4,661039,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,664543,,,,,,,,black_plus_sign,,,null,object_14a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,665036,,,,,,,,blue,,,null,object_14a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,665538,,,,,,,,blue,,,null,object_14a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
1111.3999999761581,,rt_thecrossant_black4,667051,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.875,,,,,,,,,,,,,
null,,color_black4,667154,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,670657,,,,,,,,black_plus_sign,,,null,object_13c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,671530,,,,,,,,blue,,,null,object_13c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,672031,,,,,,,,blue,,,null,object_13c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
803.1999999880791,,rt_thecrossant_black4,673161,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.8888888888888888,,,,,,,,,,,,,
null,,color_black4,673263,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,676765,,,,,,,,black_plus_sign,,,null,object_05b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,677535,,,,,,,,blue,,,null,object_05b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,678038,,,,,,,,blue,,,null,object_05b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
1142.5,,rt_thecrossant_black4,679272,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.9,,,,,,,,,,,,,
null,,color_black4,679374,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,682879,,,,,,,,black_plus_sign,,,null,object_11c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,683741,,,,,,,,green,,,null,object_11c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,684243,,,,,,,,green,,,null,object_11c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
1065.300000011921,,rt_thecrossant_black4,685392,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9090909090909091,,,,,,,,,,,,,
null,,color_black4,685495,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,689001,,,,,,,,black_plus_sign,,,null,object_07b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,689425,,,,,,,,blue,,,null,object_07b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,689928,,,,,,,,blue,,,null,object_07b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
989.1000000238419,,rt_thecrossant_black4,691511,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.9166666666666666,,,,,,,,,,,,,
null,,color_black4,691623,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,695130,,,,,,,,black_plus_sign,,,null,object_02c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,696051,,,,,,,,green,,,null,object_02c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
439.9000000357628,,rt_plussign_withcolor4,696553,,,,,,,,green,,,50,object_02c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,697638,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,0.9230769230769231,,,,,,,,,,,,,
null,,color_black4,697742,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,701248,,,,,,,,black_plus_sign,,,null,object_14b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,702191,,,,,,,,green,,,null,object_14b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,702693,,,,,,,,green,,,null,object_14b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
1231.800000011921,,rt_thecrossant_black4,703765,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9285714285714286,,,,,,,,,,,,,
null,,color_black4,703868,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,707373,,,,,,,,black_plus_sign,,,null,object_09b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,708371,,,,,,,,green,,,null,object_09b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,708873,,,,,,,,green,,,null,object_09b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
1237.199999988079,,rt_thecrossant_black4,709895,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9333333333333333,,,,,,,,,,,,,
null,,color_black4,709997,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,710100,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1710.5,,intro_0,711812,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
2369.900000035763,,directmemory_phase4,714182,,,,,,,,object_15b.png,,,51,,,1,,object_13b.png,object_07a.png,object_14a.png,object_14a.png,,0.9782608695652174,1,,,,,,,,,,,,
1684.5,,directmemory_phase4,715868,,,,,,,,object_05a.png,,,50,,,1,,object_08c.png,object_11c.png,object_06a.png,object_11c.png,,0.9787234042553191,1,,,,,,,,,,,,
1782,,directmemory_phase4,717651,,,,,,,,object_05b.png,,,50,,,1,,object_06c.png,object_10b.png,object_11c.png,object_10b.png,,0.9791666666666666,1,,,,,,,,,,,,
1520,,directmemory_phase4,719173,,,,,,,,object_06b.png,,,49,,,1,,object_13b.png,object_12c.png,object_13c.png,object_13b.png,,0.9795918367346939,1,,,,,,,,,,,,
2657.800000011921,,directmemory_phase4,721832,,,,,,,,object_11a.png,,,49,,,1,,object_06a.png,object_15c.png,object_08c.png,object_06a.png,,0.98,1,,,,,,,,,,,,
1675.2999999523163,,directmemory_phase4,723508,,,,,,,,object_13c.png,,,49,,,1,,object_15a.png,object_10b.png,object_06b.png,object_15a.png,,0.9803921568627451,1,,,,,,,,,,,,
1346.800000011921,,directmemory_phase4,724856,,,,,,,,object_06c.png,,,50,,,1,,object_07a.png,object_05c.png,object_10a.png,object_05c.png,,0.9807692307692307,1,,,,,,,,,,,,
1466.3999999761581,,directmemory_phase4,726323,,,,,,,,object_08c.png,,,49,,,1,,object_09b.png,object_15c.png,object_06b.png,object_09b.png,,0.9811320754716981,1,,,,,,,,,,,,
1226,,directmemory_phase4,727550,,,,,,,,object_07b.png,,,49,,,1,,object_09a.png,object_15a.png,object_06b.png,object_09a.png,,0.9814814814814815,1,,,,,,,,,,,,
1245.5,,directmemory_phase4,728797,,,,,,,,object_08b.png,,,50,,,1,,object_11a.png,object_12c.png,object_05c.png,object_12c.png,,0.9818181818181818,1,,,,,,,,,,,,
1332.5999999642372,,directmemory_phase4,730131,,,,,,,,object_02c.png,,,50,,,1,,object_08c.png,object_13a.png,object_11c.png,object_13a.png,,0.9821428571428571,1,,,,,,,,,,,,
1321.5,,directmemory_phase4,731453,,,,,,,,object_01b.png,,,50,,,1,,object_08c.png,object_15c.png,object_06a.png,object_15c.png,,0.9824561403508771,1,,,,,,,,,,,,
1261.1000000238419,,directmemory_phase4,732716,,,,,,,,object_07c.png,,,49,,,1,,object_04c.png,object_09b.png,object_14b.png,object_04c.png,,0.9827586206896551,1,1,,,,,,,,,,,
null,,slowdown_page,742717,,,,,,,,too_quick,,,null,,,,,,,,,,,,,,,,,,,,,,,
1799.699999988079,,directmemory_phase4,744518,,,,,,,,object_07a.png,,,50,,,1,,object_06c.png,object_10a.png,object_06a.png,object_10a.png,,0.9830508474576272,1,,,,,,,,,,,,
1861.9000000357628,,directmemory_phase4,746381,,,,,,,,object_14b.png,,,51,,,1,,object_04c.png,object_06c.png,object_09c.png,object_09c.png,,0.9833333333333333,1,,,,,,,,,,,,
null,,thebreak,746484,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1395.300000011921,,intro_0,747881,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,751386,,,,,,,,black_plus_sign,,,null,object_12b.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,752434,,,,,,,,blue,,,null,object_12b.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,752938,,,,,,,,blue,,,null,object_12b.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
1496.5,,rt_thecrossant_black5,753900,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,754002,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,757506,,,,,,,,black_plus_sign,,,null,object_13a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,758077,,,,,,,,blue,,,null,object_13a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,758579,,,,,,,,blue,,,null,object_13a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
1354.199999988079,,rt_thecrossant_black5,760012,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,760115,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,763619,,,,,,,,black_plus_sign,,,null,object_10a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,764217,,,,,,,,blue,,,null,object_10a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,764719,,,,,,,,blue,,,null,object_10a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
1010.1000000238419,,rt_thecrossant_black5,766127,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,766229,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,769732,,,,,,,,black_plus_sign,,,null,object_04b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,770703,,,,,,,,green,,,null,object_04b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
496.5,,rt_plussign_withcolor5,771204,,,,,,,,green,,,50,object_04b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black5,772240,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,772348,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,775851,,,,,,,,black_plus_sign,,,null,object_09c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,776933,,,,,,,,green,,,null,object_09c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
438.10000002384186,,rt_plussign_withcolor5,777436,,,,,,,,green,,,50,object_09c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black5,778369,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,778472,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,781974,,,,,,,,black_plus_sign,,,null,object_09a.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,782477,,,,,,,,blue,,,null,object_09a.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,782979,,,,,,,,blue,,,null,object_09a.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
1246.5999999642372,,rt_thecrossant_black5,784482,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,784584,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,788092,,,,,,,,black_plus_sign,,,null,object_03c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,788614,,,,,,,,green,,,null,object_03c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,789116,,,,,,,,green,,,null,object_03c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
654.5999999642372,,rt_thecrossant_black5,790597,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,790700,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,794203,,,,,,,,black_plus_sign,,,null,object_15c.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,795199,,,,,,,,blue,,,null,object_15c.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,795700,,,,,,,,blue,,,null,object_15c.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
740.2999999523163,,rt_thecrossant_black5,796708,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,796810,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,800312,,,,,,,,black_plus_sign,,,null,object_13b.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,800811,,,,,,,,blue,,,null,object_13b.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,801316,,,,,,,,blue,,,null,object_13b.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
1164.4000000357628,,rt_thecrossant_black5,802825,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,802927,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,806431,,,,,,,,black_plus_sign,,,null,object_04a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,806891,,,,,,,,blue,,,null,object_04a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,807394,,,,,,,,blue,,,null,object_04a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
751,,rt_thecrossant_black5,808942,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,809044,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,812547,,,,,,,,black_plus_sign,,,null,object_10b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,813521,,,,,,,,blue,,,null,object_10b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,814022,,,,,,,,blue,,,null,object_10b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
610.9000000357628,,rt_thecrossant_black5,815052,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,815164,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,818667,,,,,,,,black_plus_sign,,,null,object_12c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,819416,,,,,,,,green,,,null,object_12c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,819921,,,,,,,,green,,,null,object_12c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
1402.199999988079,,rt_thecrossant_black5,821180,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,821283,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,824786,,,,,,,,black_plus_sign,,,null,object_10c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,825404,,,,,,,,green,,,null,object_10c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,825906,,,,,,,,green,,,null,object_10c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
985.1999999880791,,rt_thecrossant_black5,827301,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,827404,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,830912,,,,,,,,black_plus_sign,,,null,object_06a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,831725,,,,,,,,green,,,null,object_06a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
399.80000001192093,,rt_plussign_withcolor5,832228,,,,,,,,green,,,50,object_06a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black5,833422,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,833524,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,837030,,,,,,,,black_plus_sign,,,null,object_11c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,837574,,,,,,,,green,,,null,object_11c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,838079,,,,,,,,green,,,null,object_11c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
1045.5999999642372,,rt_thecrossant_black5,839544,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black5,839647,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,839749,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1256,,intro_0,841006,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
6291.600000023842,,directmemory_phase5,847299,,,,,,,,object_09b.png,,,50,,,1,,object_12c.png,object_10c.png,object_11b.png,object_10c.png,,0.9836065573770492,1,,,,,,,,,,,,
1503,,directmemory_phase5,848803,,,,,,,,object_08a.png,,,51,,,1,,object_09c.png,object_02a.png,object_06a.png,object_06a.png,,0.9838709677419355,1,,,,,,,,,,,,
7392.899999976158,,directmemory_phase5,856197,,,,,,,,object_12c.png,,,51,,,1,,object_03c.png,object_05c.png,object_14c.png,object_14c.png,,0.9841269841269841,1,,,,,,,,,,,,
4036.199999988079,,directmemory_phase5,860235,,,,,,,,object_12a.png,,,50,,,1,,object_03c.png,object_15c.png,object_14a.png,object_15c.png,,0.984375,1,,,,,,,,,,,,
3764.100000023842,,directmemory_phase5,864000,,,,,,,,object_09a.png,,,50,,,1,,object_05c.png,object_01c.png,object_03b.png,object_01c.png,,0.9846153846153847,1,,,,,,,,,,,,
5291.400000035763,,directmemory_phase5,869292,,,,,,,,object_04c.png,,,49,,,1,,object_04a.png,object_02b.png,object_13b.png,object_04a.png,,0.9848484848484849,1,,,,,,,,,,,,
4924,,directmemory_phase5,874218,,,,,,,,object_10b.png,,,49,,,1,,object_03a.png,object_08a.png,object_12c.png,object_03a.png,,0.9850746268656716,1,,,,,,,,,,,,
3459.300000011921,,directmemory_phase5,877678,,,,,,,,object_13a.png,,,51,,,1,,object_14c.png,object_13b.png,object_02b.png,object_02b.png,,0.9852941176470589,1,,,,,,,,,,,,
3098.5,,directmemory_phase5,880778,,,,,,,,object_11b.png,,,49,,,1,,object_10a.png,object_06a.png,object_10c.png,object_10a.png,,0.9855072463768116,1,,,,,,,,,,,,
3049.199999988079,,directmemory_phase5,883829,,,,,,,,object_11c.png,,,51,,,1,,object_03c.png,object_09b.png,object_02a.png,object_02a.png,,0.9857142857142858,1,,,,,,,,,,,,
3641.2000000476837,,directmemory_phase5,887471,,,,,,,,object_14a.png,,,49,,,1,,object_12b.png,object_01a.png,object_04c.png,object_12b.png,,0.9859154929577465,1,,,,,,,,,,,,
1765,,directmemory_phase5,889238,,,,,,,,object_04b.png,,,49,,,1,,object_15a.png,object_13a.png,object_03b.png,object_15a.png,,0.9861111111111112,1,,,,,,,,,,,,
6456,,directmemory_phase5,895696,,,,,,,,object_05c.png,,,51,,,1,,object_10c.png,object_13a.png,object_03c.png,object_03c.png,,0.9863013698630136,1,,,,,,,,,,,,
2053.600000023842,,directmemory_phase5,897751,,,,,,,,object_09c.png,,,51,,,1,,object_03a.png,object_09b.png,object_01a.png,object_01a.png,,0.9864864864864865,1,,,,,,,,,,,,
3292.100000023842,,directmemory_phase5,901044,,,,,,,,object_03b.png,,,49,,,1,,object_13b.png,object_14a.png,object_12a.png,object_13b.png,,0.9866666666666667,1,,,,,,,,,,,,
null,,thebreak,901147,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1310.699999988079,,intro_0,902458,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,905960,,,,,,,,black_plus_sign,,,null,object_08a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,906922,,,,,,,,blue,,,null,object_08a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,907424,,,,,,,,blue,,,null,object_08a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
1291.5,,rt_thecrossant_black6,908473,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black6,908575,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,912077,,,,,,,,black_plus_sign,,,null,object_11b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,912610,,,,,,,,blue,,,null,object_11b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
483,,rt_plussign_withcolor6,913112,,,,,,,,blue,,,49,object_11b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black6,914582,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black6,914684,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,918186,,,,,,,,black_plus_sign,,,null,object_15c.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,919140,,,,,,,,blue,,,null,object_15c.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,919642,,,,,,,,blue,,,null,object_15c.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
679.5,,rt_thecrossant_black6,920691,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black6,920793,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,924297,,,,,,,,black_plus_sign,,,null,object_10b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,925308,,,,,,,,blue,,,null,object_10b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,925811,,,,,,,,blue,,,null,object_10b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
1125.3999999761581,,rt_thecrossant_black6,926809,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black6,926912,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,930416,,,,,,,,black_plus_sign,,,null,object_02b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,931067,,,,,,,,green,,,null,object_02b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,931570,,,,,,,,green,,,null,object_02b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
1236.0999999642372,,rt_thecrossant_black6,932939,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black6,933042,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,936545,,,,,,,,black_plus_sign,,,null,object_14c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,937074,,,,,,,,blue,,,null,object_14c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,937578,,,,,,,,blue,,,null,object_14c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
1021.3000000119209,,rt_thecrossant_black6,939055,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black6,939159,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,942663,,,,,,,,black_plus_sign,,,null,object_03c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,943607,,,,,,,,blue,,,null,object_03c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
502.5,,rt_plussign_withcolor6,944111,,,,,,,,blue,,,49,object_03c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black6,945177,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black6,945285,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,948789,,,,,,,,black_plus_sign,,,null,object_14a.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,949306,,,,,,,,blue,,,null,object_14a.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,949809,,,,,,,,blue,,,null,object_14a.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
1372.300000011921,,rt_thecrossant_black6,951303,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black6,951406,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,954909,,,,,,,,black_plus_sign,,,null,object_09c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,955338,,,,,,,,green,,,null,object_09c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
