rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,failed_practice,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments
1205.4000000059605,,rt_thecrossant_black3,1511158,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black3,1511260,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1511363,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
9608,,intro_0,1520972,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
7765.799999982119,,directmemory_phase3,1528739,,,,object_13b.png,,,49,,,,1,,object_07b.png,object_12c.png,object_03c.png,object_07b.png,,0.7741935483870968,1,,,,,,,,
9988.300000011921,,directmemory_phase3,1538731,,,,object_05b.png,,,49,,,,1,,object_02c.png,object_01a.png,object_13b.png,object_02c.png,,0.78125,1,,,,,,,,
8598.59999999404,,directmemory_phase3,1547333,,,,object_09a.png,,,51,,,,1,,object_07b.png,object_15b.png,object_14b.png,object_14b.png,,0.7878787878787878,1,,,,,,,,
5594.5,,directmemory_phase3,1552930,,,,object_03b.png,,,50,,,,1,,object_05b.png,object_13a.png,object_11b.png,object_13a.png,,0.7941176470588235,1,,,,,,,,
4303.4000000059605,,directmemory_phase3,1557236,,,,object_14c.png,,,49,,,,1,,object_11c.png,object_13a.png,object_03b.png,object_11c.png,,0.8,1,,,,,,,,
11188.59999999404,,directmemory_phase3,1568427,,,,object_05a.png,,,49,,,,1,,object_05c.png,object_08c.png,object_06b.png,object_05c.png,,0.8055555555555556,1,,,,,,,,
4460.5999999940395,,directmemory_phase3,1572890,,,,object_06b.png,,,51,,,,1,,object_02c.png,object_05b.png,object_12c.png,object_12c.png,,0.8108108108108109,1,,,,,,,,
5094.100000023842,,directmemory_phase3,1577987,,,,object_15c.png,,,51,,,,1,,object_13a.png,object_03c.png,object_07a.png,object_07a.png,,0.8157894736842105,1,,,,,,,,
3114.5,,directmemory_phase3,1581104,,,,object_15a.png,,,50,,,,1,,object_13b.png,object_08a.png,object_11b.png,object_08a.png,,0.8205128205128205,1,,,,,,,,
12591.59999999404,,directmemory_phase3,1593698,,,,object_15b.png,,,49,,,,1,,object_08c.png,object_07a.png,object_05b.png,object_08c.png,,0.825,1,,,,,,,,
7354.600000023842,,directmemory_phase3,1601055,,,,object_10c.png,,,49,,,,1,,object_12b.png,object_07a.png,object_15b.png,object_12b.png,,0.8292682926829268,1,,,,,,,,
7092.199999988079,,directmemory_phase3,1608150,,,,object_08b.png,,,51,,,,1,,object_13a.png,object_15b.png,object_01a.png,object_01a.png,,0.8333333333333334,1,,,,,,,,
7097.4000000059605,,directmemory_phase3,1615250,,,,object_04b.png,,,51,,,,1,,object_12b.png,object_13b.png,object_11b.png,object_11b.png,,0.8372093023255814,1,,,,,,,,
9907.299999982119,,directmemory_phase3,1625160,,,,object_10a.png,,,51,,,,1,,object_04c.png,object_08b.png,object_02a.png,object_02a.png,,0.8409090909090909,1,,,,,,,,
4428.199999988079,,directmemory_phase3,1629590,,,,object_03c.png,,,51,,,,1,,object_02c.png,object_09a.png,object_04c.png,object_04c.png,,0.8444444444444444,1,,,,,,,,
null,,thebreak,1629693,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
260681.09999999404,,intro_0,1890376,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1893879,,,,black_plus_sign,,,null,,object_12c.png,object_06b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1894467,,,,green,,,null,,object_12c.png,object_06b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1894969,,,,green,,,null,,object_12c.png,object_06b.png,,,,,,,,,,,,,,,,,
1709.800000011921,,rt_thecrossant_black4,1896400,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1896502,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1900006,,,,black_plus_sign,,,null,,object_05b.png,object_02c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1900499,,,,green,,,null,,object_05b.png,object_02c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1901001,,,,green,,,null,,object_05b.png,object_02c.png,,,,,,,,,,,,,,,,,
817.8999999761581,,rt_thecrossant_black4,1902512,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1902615,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1906118,,,,black_plus_sign,,,null,,object_13b.png,object_07b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1906735,,,,green,,,null,,object_13b.png,object_07b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1907237,,,,green,,,null,,object_13b.png,object_07b.png,,,,,,,,,,,,,,,,,
682.3999999761581,,rt_thecrossant_black4,1908624,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1908727,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1912229,,,,black_plus_sign,,,null,,object_04c.png,object_03c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1912735,,,,blue,,,null,,object_04c.png,object_03c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1913237,,,,blue,,,null,,object_04c.png,object_03c.png,,,,,,,,,,,,,,,,,
1019.0999999940395,,rt_thecrossant_black4,1914736,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1914839,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1918343,,,,black_plus_sign,,,null,,object_03b.png,object_13a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1919118,,,,green,,,null,,object_03b.png,object_13a.png,,,,,,,,,,,,,,,,,
448.19999998807907,,rt_plussign_withcolor4,1919619,,,,green,,,50,,object_03b.png,object_13a.png,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,1920849,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1920952,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1924455,,,,black_plus_sign,,,null,,object_10c.png,object_12b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1925180,,,,green,,,null,,object_10c.png,object_12b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1925682,,,,green,,,null,,object_10c.png,object_12b.png,,,,,,,,,,,,,,,,,
879.7000000178814,,rt_thecrossant_black4,1926963,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1927079,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1930582,,,,black_plus_sign,,,null,,object_01a.png,object_08b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1931036,,,,blue,,,null,,object_01a.png,object_08b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1931540,,,,blue,,,null,,object_01a.png,object_08b.png,,,,,,,,,,,,,,,,,
1075.5,,rt_thecrossant_black4,1933091,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1933194,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1936698,,,,black_plus_sign,,,null,,object_14c.png,object_11c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1937169,,,,green,,,null,,object_14c.png,object_11c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1937671,,,,green,,,null,,object_14c.png,object_11c.png,,,,,,,,,,,,,,,,,
750.2000000178814,,rt_thecrossant_black4,1939207,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1939309,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1942813,,,,black_plus_sign,,,null,,object_15b.png,object_08c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1943217,,,,blue,,,null,,object_15b.png,object_08c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1943720,,,,blue,,,null,,object_15b.png,object_08c.png,,,,,,,,,,,,,,,,,
763.7999999821186,,rt_thecrossant_black4,1945321,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1945424,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1948927,,,,black_plus_sign,,,null,,object_08a.png,object_15a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1949693,,,,blue,,,null,,object_08a.png,object_15a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1950195,,,,blue,,,null,,object_08a.png,object_15a.png,,,,,,,,,,,,,,,,,
624.3999999761581,,rt_thecrossant_black4,1951433,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1951550,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1955054,,,,black_plus_sign,,,null,,object_04b.png,object_11b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1955875,,,,blue,,,null,,object_04b.png,object_11b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1956377,,,,blue,,,null,,object_04b.png,object_11b.png,,,,,,,,,,,,,,,,,
868.2999999821186,,rt_thecrossant_black4,1957561,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1957664,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1961166,,,,black_plus_sign,,,null,,object_07a.png,object_15c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1962206,,,,blue,,,null,,object_07a.png,object_15c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1962708,,,,blue,,,null,,object_07a.png,object_15c.png,,,,,,,,,,,,,,,,,
1111.0999999940395,,rt_thecrossant_black4,1963674,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1963777,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1967280,,,,black_plus_sign,,,null,,object_02a.png,object_10a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1967798,,,,blue,,,null,,object_02a.png,object_10a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1968300,,,,blue,,,null,,object_02a.png,object_10a.png,,,,,,,,,,,,,,,,,
1204.4000000059605,,rt_thecrossant_black4,1969786,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1969889,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1973392,,,,black_plus_sign,,,null,,object_05a.png,object_05c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1974024,,,,green,,,null,,object_05a.png,object_05c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1974526,,,,green,,,null,,object_05a.png,object_05c.png,,,,,,,,,,,,,,,,,
695.9000000059605,,rt_thecrossant_black4,1975898,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1976000,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1979515,,,,black_plus_sign,,,null,,object_09a.png,object_14b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1980550,,,,green,,,null,,object_09a.png,object_14b.png,,,,,,,,,,,,,,,,,
495,,rt_plussign_withcolor4,1981052,,,,green,,,50,,object_09a.png,object_14b.png,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,1982022,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1982124,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1982228,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
415613.8000000119,,intro_0,2397844,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
14669.699999988079,,directmemory_phase4,2412515,,,,object_05a.png,,,49,,,,0,,object_10c.png,object_05c.png,object_14b.png,object_05c.png,,0.8260869565217391,0,,,,,,,,
8586.90000000596,,directmemory_phase4,2421105,,,,object_04b.png,,,51,,,,1,,object_08c.png,object_15a.png,object_11b.png,object_11b.png,,0.8297872340425532,1,,,,,,,,
2765.5999999940395,,directmemory_phase4,2423872,,,,object_15a.png,,,51,,,,1,,object_05c.png,object_09a.png,object_08a.png,object_08a.png,,0.8333333333333334,1,,,,,,,,
13629.100000023842,,directmemory_phase4,2437503,,,,object_05b.png,,,49,,,,1,,object_02c.png,object_08a.png,object_10a.png,object_02c.png,,0.8367346938775511,1,,,,,,,,
4244.9000000059605,,directmemory_phase4,2441750,,,,object_14c.png,,,51,,,,1,,object_08c.png,object_06b.png,object_11c.png,object_11c.png,,0.84,1,,,,,,,,
3016.7999999821186,,directmemory_phase4,2444769,,,,object_09a.png,,,51,,,,1,,object_08c.png,object_05a.png,object_14b.png,object_14b.png,,0.8431372549019608,1,,,,,,,,
3255.4000000059605,,directmemory_phase4,2448026,,,,object_15b.png,,,51,,,,1,,object_14b.png,object_10a.png,object_08c.png,object_08c.png,,0.8461538461538461,1,,,,,,,,
3873.4000000059605,,directmemory_phase4,2451901,,,,object_10c.png,,,49,,,,1,,object_12b.png,object_05c.png,object_05a.png,object_12b.png,,0.8490566037735849,1,,,,,,,,
9223.59999999404,,directmemory_phase4,2461128,,,,object_03c.png,,,51,,,,1,,object_07a.png,object_10c.png,object_04c.png,object_04c.png,,0.8518518518518519,1,,,,,,,,
2320,,directmemory_phase4,2463451,,,,object_08b.png,,,50,,,,1,,object_03b.png,object_01a.png,object_13a.png,object_01a.png,,0.8545454545454545,1,,,,,,,,
6578,,directmemory_phase4,2470031,,,,object_03b.png,,,50,,,,1,,object_15c.png,object_13a.png,object_12c.png,object_13a.png,,0.8571428571428571,1,,,,,,,,
7334.700000017881,,directmemory_phase4,2477369,,,,object_13b.png,,,50,,,,1,,object_10c.png,object_07b.png,object_07a.png,object_07b.png,,0.8596491228070176,1,,,,,,,,
2943.0999999940395,,directmemory_phase4,2480314,,,,object_10a.png,,,50,,,,1,,object_13b.png,object_02a.png,object_02c.png,object_02a.png,,0.8620689655172413,1,,,,,,,,
6412.0999999940395,,directmemory_phase4,2486729,,,,object_06b.png,,,51,,,,1,,object_07b.png,object_04b.png,object_12c.png,object_12c.png,,0.864406779661017,1,,,,,,,,
2575.0999999940395,,directmemory_phase4,2489307,,,,object_15c.png,,,49,,,,1,,object_07a.png,object_12b.png,object_15b.png,object_07a.png,,0.8666666666666667,1,,,,,,,,
null,,thebreak,2489410,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
2978.5999999940395,,intro_0,2492390,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2495893,,,,black_plus_sign,,,null,,object_11a.png,object_08a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2496557,,,,blue,,,null,,object_11a.png,object_08a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2497060,,,,blue,,,null,,object_11a.png,object_08a.png,,,,,,,,,,,,,,,,,
1698.2000000178814,,rt_thecrossant_black5,2498401,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black5,2498504,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2502007,,,,black_plus_sign,,,null,,object_07c.png,object_11b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2502975,,,,blue,,,null,,object_07c.png,object_11b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2503478,,,,blue,,,null,,object_07c.png,object_11b.png,,,,,,,,,,,,,,,,,
1118.699999988079,,rt_thecrossant_black5,2504514,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black5,2504617,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2508120,,,,black_plus_sign,,,null,,object_09c.png,object_04c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2509010,,,,blue,,,null,,object_09c.png,object_04c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2509513,,,,blue,,,null,,object_09c.png,object_04c.png,,,,,,,,,,,,,,,,,
1359.5999999940395,,rt_thecrossant_black5,2510627,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black5,2510730,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2514246,,,,black_plus_sign,,,null,,object_06a.png,object_07b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2515161,,,,blue,,,null,,object_06a.png,object_07b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2515664,,,,blue,,,null,,object_06a.png,object_07b.png,,,,,,,,,,,,,,,,,
1141.9000000059605,,rt_thecrossant_black5,2516755,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black5,2516858,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2520361,,,,black_plus_sign,,,null,,object_02c.png,object_09b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2520868,,,,blue,,,null,,object_02c.png,object_09b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2521370,,,,blue,,,null,,object_02c.png,object_09b.png,,,,,,,,,,,,,,,,,
1307.300000011921,,rt_thecrossant_black5,2522868,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black5,2522971,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2526473,,,,black_plus_sign,,,null,,object_10b.png,object_13a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2527199,,,,blue,,,null,,object_10b.png,object_13a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2527701,,,,blue,,,null,,object_10b.png,object_13a.png,,,,,,,,,,,,,,,,,
871.2999999821186,,rt_thecrossant_black5,2528980,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black5,2529082,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2532586,,,,black_plus_sign,,,null,,object_13c.png,object_05c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2533519,,,,blue,,,null,,object_13c.png,object_05c.png,,,,,,,,,,,,,,,,,
493.09999999403954,,rt_plussign_withcolor5,2534021,,,,blue,,,49,,object_13c.png,object_05c.png,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black5,2535094,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,
null,,color_black5,2535196,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2538700,,,,black_plus_sign,,,null,,object_14a.png,object_02a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2539725,,,,green,,,null,,object_14a.png,object_02a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2540231,,,,green,,,null,,object_14a.png,object_02a.png,,,,,,,,,,,,,,,,,
1768.5,,rt_thecrossant_black5,2541213,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black5,2541314,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2544820,,,,black_plus_sign,,,null,,object_12a.png,object_14b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2545518,,,,blue,,,null,,object_12a.png,object_14b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2546019,,,,blue,,,null,,object_12a.png,object_14b.png,,,,,,,,,,,,,,,,,
1188.5999999940395,,rt_thecrossant_black5,2547326,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black5,2547429,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2550931,,,,black_plus_sign,,,null,,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2551775,,,,green,,,null,,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2552279,,,,green,,,null,,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,
938.4000000059605,,rt_thecrossant_black5,2553441,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black5,2553543,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2557046,,,,black_plus_sign,,,null,,object_07a.png,object_02b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2557776,,,,blue,,,null,,object_07a.png,object_02b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2558277,,,,blue,,,null,,object_07a.png,object_02b.png,,,,,,,,,,,,,,,,,
1215.5999999940395,,rt_thecrossant_black5,2559553,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black5,2559655,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2563159,,,,black_plus_sign,,,null,,object_01a.png,object_01b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2564074,,,,green,,,null,,object_01a.png,object_01b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2564575,,,,green,,,null,,object_01a.png,object_01b.png,,,,,,,,,,,,,,,,,
1026.2999999821186,,rt_thecrossant_black5,2565666,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black5,2565768,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2569272,,,,black_plus_sign,,,null,,object_12b.png,object_04a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2570090,,,,green,,,null,,object_12b.png,object_04a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2570592,,,,green,,,null,,object_12b.png,object_04a.png,,,,,,,,,,,,,,,,,
1201.5,,rt_thecrossant_black5,2571780,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black5,2571882,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2575385,,,,black_plus_sign,,,null,,object_03a.png,object_12c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2575847,,,,blue,,,null,,object_03a.png,object_12c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2576349,,,,blue,,,null,,object_03a.png,object_12c.png,,,,,,,,,,,,,,,,,
1091.800000011921,,rt_thecrossant_black5,2577895,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black5,2577998,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)5,2581505,,,,black_plus_sign,,,null,,object_06c.png,object_11c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)5,2582224,,,,blue,,,null,,object_06c.png,object_11c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor5,2582738,,,,blue,,,null,,object_06c.png,object_11c.png,,,,,,,,,,,,,,,,,
824.8000000119209,,rt_thecrossant_black5,2584025,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black5,2584127,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,thebreak,2584230,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
16630.20000001788,,intro_0,2600861,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
7212.800000011921,,directmemory_phase5,2608076,,,,object_12a.png,,,51,,,,0,,object_11a.png,object_14b.png,object_07a.png,object_14b.png,,0.8524590163934426,0,,,,,,,,
10303.59999999404,,directmemory_phase5,2618383,,,,object_02a.png,,,50,,,,0,,object_14a.png,object_01b.png,object_14b.png,object_14a.png,,0.8387096774193549,0,,,,,,,,
9304.199999988079,,directmemory_phase5,2627690,,,,object_02b.png,,,50,,,,0,,object_01a.png,object_01b.png,object_07a.png,object_07a.png,,0.8253968253968254,0,,,,,,,,
5790.300000011921,,directmemory_phase5,2633483,,,,object_13a.png,,,51,,,,0,,object_02c.png,object_10b.png,object_04a.png,object_10b.png,,0.8125,0,,,,,,,,
5930.200000017881,,directmemory_phase5,2639415,,,,object_08c.png,,,51,,,,0,,object_05c.png,object_01c.png,object_03a.png,object_01c.png,,0.8,0,,,,,,,,
7511.0999999940395,,directmemory_phase5,2646929,,,,object_07b.png,,,49,,,,1,,object_06a.png,object_11a.png,object_13a.png,object_06a.png,,0.803030303030303,1,,,,,,,,
6528.0999999940395,,directmemory_phase5,2653460,,,,object_11c.png,,,49,,,,0,,object_02b.png,object_08a.png,object_06c.png,object_06c.png,,0.7910447761194029,0,,,,,,,,
4794.5999999940395,,directmemory_phase5,2658257,,,,object_01b.png,,,51,,,,1,,object_04c.png,object_02b.png,object_01a.png,object_01a.png,,0.7941176470588235,1,,,,,,,,
3509.4000000059605,,directmemory_phase5,2661770,,,,object_04a.png,,,50,,,,1,,object_01b.png,object_12b.png,object_01a.png,object_12b.png,,0.7971014492753623,1,,,,,,,,
2881.800000011921,,directmemory_phase5,2664654,,,,object_04c.png,,,50,,,,0,,object_09c.png,object_12a.png,object_14b.png,object_09c.png,,0.7857142857142857,0,,,,,,,,
3702.0999999940395,,directmemory_phase5,2668358,,,,object_13c.png,,,50,,,,0,,object_05c.png,object_02c.png,object_09c.png,object_05c.png,,0.7746478873239436,0,,,,,,,,
4348.5,,directmemory_phase5,2672710,,,,object_07c.png,,,50,,,,0,,object_04c.png,object_03a.png,object_11b.png,object_11b.png,,0.7638888888888888,0,,,,,,,,
5400.0999999940395,,directmemory_phase5,2678113,,,,object_08a.png,,,49,,,,0,,object_07c.png,object_12b.png,object_11a.png,object_11a.png,,0.7534246575342466,0,,,,,,,,
5177.0999999940395,,directmemory_phase5,2683293,,,,object_02c.png,,,51,,,,0,,object_09b.png,object_10b.png,object_12b.png,object_09b.png,,0.7432432432432432,0,,,,,,,,
4084.5,,directmemory_phase5,2687380,,,,object_12c.png,,,51,,,,0,,object_03a.png,object_01b.png,object_04c.png,object_03a.png,,0.7333333333333333,0,,,,,,,,
null,,thebreak,2687483,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
23302.30000001192,,intro_0,2710789,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2714291,,,,black_plus_sign,,,null,,object_13c.png,object_05c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2714748,,,,green,,,null,,object_13c.png,object_05c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2715251,,,,green,,,null,,object_13c.png,object_05c.png,,,,,,,,,,,,,,,,,
